row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,4,Image.tif_,765384432,1313.636,,,,,,555.65,0.06,8.42,4.83,86.69,16.91x,51.9M,730M,4815,631111680,23723669,0,0,0,0,3209,1606,4815,0,1071430,710265465,552222720,158052375,394170345,0,0,154080,134820,43335,178155,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43086523,0,101504649,40254819,84368276622,22255872,0,0,0,0,0,768,0,0,5840,0,4815,4815,1025,0,0,0,0,0,0,0,768,1025,4815,4815,0,0,0,4815,4815,0,20216607,3754775,84367887061,3576143,19940411,84416729749,17521887,17532031,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,8.48,10.001638,9.930871,82.46,82.45,17.55,17.55,140448252,140175745,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,39036727626,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1079.796,,,,,,675.99,0.04,8.59,3.38,87.98,16.92x,51.9M,730M,4103,537788416,20407225,0,0,0,0,2512,1591,4103,0,972790,605237633,470564864,134680975,335883889,0,0,131296,114884,36927,151811,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7624941,0,55754907,33500762,72608521234,15553355,0,0,0,0,0,768,0,0,5840,0,4103,4103,1737,0,0,0,0,0,0,0,768,1737,4103,4103,0,0,0,4103,4103,0,17357739,3091395,72608175335,2773427,16419485,72648883540,17696362,17706284,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,8.63,8.366672,8.327892,70.26,70.26,29.74,29.74,141775930,141571574,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,41276666554,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1100.024,,,,,,663.56,0.07,8.53,3.26,88.14,16.92x,51.9M,730M,4266,559153152,20422356,0,0,0,0,2648,1618,4266,0,994510,629281926,489259008,140031450,349227558,0,0,136512,119448,38394,157842,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7375008,0,56004966,34661481,74846436388,16439972,0,0,0,0,0,768,0,0,5840,0,4266,4266,1574,0,0,0,0,0,0,0,768,1574,4266,4266,0,0,0,4266,4266,0,18003876,3131320,74845931446,3034155,17125062,74888331066,17544756,17554695,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,8.60,8.493777,8.424641,73.06,73.05,26.95,26.95,140559855,140358999,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,43373620294,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,4,4,Image.tif_,765384432,1117.802,,,,,,653.00,0.14,9.25,3.54,87.07,16.92x,51.8M,730M,4054,531365888,20663001,0,0,0,0,2512,1542,4054,0,919700,598009594,464945152,133072550,331872602,0,0,129728,113512,36486,149998,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346872,0,49146114,33484601,70881810873,16110198,0,0,0,0,0,768,0,0,5840,0,4054,4054,1786,0,0,0,0,0,0,0,768,1786,4054,4054,0,0,0,4054,4054,0,17404101,2999524,70881331060,2932594,16073991,70921826795,17484294,17494283,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,9.39,9.423901,9.283395,69.42,69.42,30.58,30.58,140070156,139875305,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,45494066945,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,5,4,Image.tif_,765384432,1099.606,,,,,,663.81,0.06,9.37,3.63,86.94,16.91x,51.9M,730M,4296,563085312,21184535,0,0,0,0,2749,1547,4296,0,974830,633707256,492699648,141016200,351683448,0,0,137472,120288,38664,158952,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898481,0,53763385,35683320,73833330397,17833804,0,0,0,0,0,768,0,0,5840,0,4296,4296,1544,0,0,0,0,0,0,0,768,1544,4296,4296,0,0,0,4296,4296,0,18427841,3199696,73832870294,3086400,16158954,73874924188,17186422,17196211,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,9.43,9.309986,9.250749,73.57,73.56,26.44,26.44,137692013,137492235,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,47685360980,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1142.173,1100.024,1313.636,1313.636,1313.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,4,Image.tif_,765384432,928.448,,,,,,786.18,0.07,6.37,2.75,90.82,25.27x,30.8M,732M,585,613416960,22845430,0,0,0,0,585,0,585,0,181502,690126255,536739840,153387585,383352255,0,0,149760,131040,38025,169065,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159242404,0,185516644,22045304,17805223255,2292421,0,0,0,0,0,768,0,0,732,0,585,585,147,0,0,0,0,0,0,0,768,147,585,585,0,0,0,585,585,0,14776263,475929,17805213704,446774,1991593,17823082845,30436262,30466808,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,6.44,5.368385,5.310033,80.14,79.92,20.08,20.08,30795004,30436279,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,49852159553,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,4,Image.tif_,765384432,842.253,,,,,,866.64,0.07,7.38,2.51,90.04,25.23x,30.8M,732M,539,565182464,22253626,0,0,0,0,539,0,539,0,177800,635859917,494534656,141326339,353208317,0,0,137984,120736,35035,155771,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8540863,0,33152059,20515505,17241605809,2061360,0,0,0,0,0,768,0,0,732,0,539,539,193,0,0,0,0,0,0,0,768,193,539,539,0,0,0,539,539,0,13658868,451945,17241615643,409847,1843203,17258144732,31988155,32018821,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,7.45,5.633769,5.580835,73.84,73.63,26.37,26.37,32091530,31988137,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,51769456247,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,3,4,Image.tif_,765384432,814.125,,,,,,896.58,0.08,7.37,1.97,90.58,25.24x,30.8M,732M,557,584056832,22486397,0,0,0,0,557,0,557,0,175200,657094571,511049728,146045957,365003771,0,0,142592,124768,36205,160973,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429450,0,26130550,21264150,18253328217,2083441,0,0,0,0,0,768,0,0,732,0,557,557,175,0,0,0,0,0,0,0,768,175,557,557,0,0,0,557,557,0,14200871,483338,18253339609,416563,1913444,18270520275,32770807,32801652,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,7.45,5.445623,5.387147,76.31,76.09,23.91,23.91,32859616,32770787,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,53679991448,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,4,4,Image.tif_,765384432,861.601,,,,,,847.18,0.09,7.74,2.38,89.80,25.24x,30.8M,732M,555,581959680,22417061,0,0,0,0,555,0,555,0,179840,654735165,509214720,145521555,363693165,0,0,142080,124320,36075,160395,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501750,0,26550866,21780076,18349009796,2387372,0,0,0,0,0,768,0,0,732,0,555,555,177,0,0,0,0,0,0,0,768,177,555,555,0,0,0,555,555,0,14462679,502477,18349059063,404695,1942828,18366547585,33061367,33092878,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,7.83,6.057148,5.987525,76.03,75.82,24.18,24.18,33152663,33061279,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,55565821007,0,1,profile,0,0,0,0,0
