Results: /root/zfs-qat-scratch-reuse-records128k1m-jobs4-20260523.csv
Source: /nvme_scratch/source/2021-09-05/Scanned Documents/Image.tif (191346108 bytes)
Modes: qat sw
Verify mode: sw
Records: 128K 1M
Iterations: 5
Jobs: 4
raw,qat,sw,128K,1,4,Image.tif_,765384432,1204.950,,,,,,605.77,0.13,9.04,3.39,87.44,16.91x,51.9M,730M,5010,656670720,24800367,0,0,0,0,3246,1764,5010,0,1113920,739030110,574586880,164453250,410133630,0,0,160320,140280,45090,185370,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33039730,1188990,88598000,41617220,87311870740,7067860,0,0,0,0,0,768,0,0,5840,0,5010,5010,830,0,0,0,0,0,0,0,768,830,5010,5010,0,0,0,5010,5010,0,21087207,3701443,87310894077,3705136,17955765,87358734045,17427324,17436873,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.17,9.920615,9.779973,85.80,85.79,14.21,14.21,139639367,139420153,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,25369539424,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1132.246,,,,,,644.67,0.07,9.08,2.60,88.24,16.92x,51.8M,730M,5643,739639296,27057175,0,0,0,0,3699,1944,5643,0,1221960,832404573,647184384,185231475,461952909,0,0,180576,158004,50787,208791,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12502950,1261390,72108950,45109170,95890969610,7962460,0,0,0,0,0,768,0,0,5840,0,5643,5643,197,0,0,0,0,0,0,0,768,197,5643,5643,0,0,0,5643,5643,0,23441219,4011654,95890159912,3950025,21251685,95944321629,16992762,17002360,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.15,9.301695,9.230535,96.64,96.63,3.37,3.37,136120716,135943249,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,27549118904,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1227.938,,,,,,594.43,0.05,8.73,4.63,86.58,16.92x,51.8M,730M,5649,740425728,26849955,0,0,0,0,4052,1597,5649,0,1176060,833289639,647872512,185428425,462444087,0,0,180768,158172,50841,209013,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3443800,1013190,59912700,44020670,88025527520,6608710,0,0,0,0,0,768,0,0,5840,0,5649,5649,191,0,0,0,0,0,0,0,768,191,5649,5649,0,0,0,5649,5649,0,23139908,3617230,88024548709,3899660,19802625,88076431342,15582324,15591508,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.78,9.679907,9.624782,96.74,96.73,3.27,3.27,124816526,124659979,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,29702071644,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,4,4,Image.tif_,765384432,1236.212,,,,,,590.45,0.06,8.55,2.81,88.58,16.92x,51.8M,730M,5840,765460480,27814421,0,0,0,0,5121,719,5840,0,1192540,861464240,669777920,191698000,478079920,0,0,186880,163520,52560,216080,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218760,376690,55711490,45902700,56915415060,3905290,0,0,0,0,0,768,0,0,5840,0,5840,5840,0,0,0,0,0,0,0,0,768,0,5840,5840,0,0,0,5840,5840,0,24418232,3779685,56913836496,4076855,20946412,56968548404,9745519,9754888,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.61,9.556444,9.489849,100.01,100.00,0.00,0.00,78110869,77966322,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,31969806384,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,5,4,Image.tif_,765384432,1314.855,,,,,,555.14,0.05,8.92,3.53,87.51,16.92x,51.8M,730M,5840,765460480,27814619,0,0,0,0,5769,71,5840,0,1198520,861464240,669777920,191698000,478079920,0,0,186880,163520,52560,216080,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694480,21390,50732720,45379200,27969618950,2116880,0,0,0,0,0,768,0,0,5840,0,5840,5840,0,0,0,0,0,0,0,0,768,0,5840,5840,0,0,0,5840,5840,0,24439289,3757827,27967661119,4067090,19657054,28021051460,4788983,4798125,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.97,10.589380,10.530353,100.01,100.00,0.00,0.00,38449107,38314547,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,34238616424,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1223.240,1227.938,1314.855,1314.855,1314.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,4,Image.tif_,765384432,914.795,,,,,,797.91,0.17,6.02,2.47,91.34,25.25x,30.7M,732M,672,704643072,26229148,0,0,0,0,672,0,672,0,201510,792760416,616562688,176199072,440363616,0,0,172032,150528,43680,194208,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303372180,151380,334695030,25577250,18669780540,2197760,0,0,0,0,0,768,0,0,732,0,672,672,60,0,0,0,0,0,0,0,768,60,672,672,0,0,0,672,672,0,17143581,532808,18669701834,552247,2506650,18690644472,27782294,27813459,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,6.19,5.084107,4.944479,92.06,91.80,8.20,8.20,28321801,27782412,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,36598478024,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,4,Image.tif_,765384432,847.314,,,,,,861.46,0.07,7.98,1.93,90.02,25.23x,30.8M,732M,556,583008256,22930086,0,0,0,0,556,0,556,0,170200,655914868,510132224,145783756,364348468,0,0,142336,124544,36140,160684,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804260,21430,30861370,21975490,19999301050,2208670,0,0,0,0,0,768,0,0,732,0,556,556,176,0,0,0,0,0,0,0,768,176,556,556,0,0,0,556,556,0,14445150,474127,19999328990,425215,2431104,20017277816,35970016,36002298,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.05,6.124075,6.070822,76.17,75.96,24.04,24.04,36068969,35969966,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,38490464294,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,3,4,Image.tif_,765384432,847.824,,,,,,860.94,0.07,7.82,2.14,89.97,25.27x,30.7M,732M,587,615514112,23461666,0,0,0,0,587,0,587,0,182340,692485661,538574848,153911987,384662861,0,0,150272,131488,38155,169643,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845400,9740,30845300,23370460,20619627560,1986880,0,0,0,0,0,768,0,0,732,0,587,587,145,0,0,0,0,0,0,0,768,145,587,587,0,0,0,587,587,0,15464393,528643,20619644170,443777,2537136,20638810747,35127162,35159813,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,7.89,6.005967,5.952682,80.42,80.19,19.81,19.81,35222879,35127134,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,40389904414,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,4,4,Image.tif_,765384432,902.930,,,,,,808.40,0.05,6.56,2.48,90.91,25.25x,30.8M,732M,626,656408576,24328286,0,0,0,0,626,0,626,0,203650,738494078,574357504,164137826,410219678,0,0,160256,140224,40690,180914,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121590,2770,30000220,24813420,22647484730,2317570,0,0,0,0,0,768,0,0,732,0,626,626,106,0,0,0,0,0,0,0,768,106,626,626,0,0,0,626,626,0,16372643,755035,22647561220,445056,2344495,22667675830,36178212,36210344,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,6.61,5.358655,5.318120,85.76,85.52,14.48,14.48,36269355,36178091,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,42284316584,0,1,profile,0,0,0,0,0
