row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,8K,1,4,Image.tif_,765384432,2406.936,,,,,,303.26,0.07,15.80,7.29,76.84,4.44x,221M,732M,61904,507117568,18165409,0,0,0,0,37753,24151,61904,0,11937152,573911984,253558784,320477008,0,0,728,123808,61904,123808,185712,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119800368,0,393500140,203805387,102647399981,151747693,0,0,0,0,0,384,0,0,93432,0,61904,61904,32256,0,0,0,0,0,0,0,384,31528,yes,4,dynamic,1048576,48,0,0,1,8,100,384,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,8K,,4,Image.tif_,765384432,,2406.936,2406.936,2406.936,2406.936,2406.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,384,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,16K,1,4,Image.tif_,765384432,1678.811,,,,,,434.79,0.04,11.71,5.70,82.56,7.83x,125M,731M,14282,233996288,10888689,0,0,0,0,7141,7141,14282,0,3202511,264031334,175497216,88562682,86934534,0,0,57128,42846,28564,71410,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38539570,0,115708038,51441647,51363213434,46235176,0,0,0,0,0,384,0,0,46716,0,14282,14282,32434,0,0,0,0,0,0,0,384,32434,yes,4,dynamic,1048576,48,0,0,1,8,100,384,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,16K,,4,Image.tif_,765384432,,1678.811,1678.811,1678.811,1678.811,1678.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,384,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,32K,1,4,Image.tif_,765384432,2006.198,,,,,,363.84,0.03,9.93,6.37,83.67,6.91x,140M,731M,8635,282951680,10281491,0,0,0,0,4495,4140,8635,0,1922952,318795565,247582720,71230115,176352605,0,0,69080,60445,25905,86350,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27742712,0,83785057,35884772,53465012832,28351432,0,0,0,0,0,384,0,0,23360,0,8635,8635,14725,0,0,0,0,0,0,0,384,14725,yes,4,dynamic,1048576,48,0,0,1,8,100,384,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,32K,,4,Image.tif_,765384432,,2006.198,2006.198,2006.198,2006.198,2006.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,384,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,64K,1,4,Image.tif_,765384432,1327.366,,,,,,549.91,0.05,10.02,3.61,86.32,11.60x,80.9M,730M,3439,225378304,9988081,0,0,0,0,1824,1615,3439,0,790790,253739737,197206016,56540599,140665417,0,0,55024,48146,17195,65341,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12850256,0,40976507,17497706,38692777038,11213804,0,0,0,0,0,384,0,0,11680,0,3439,3439,8241,0,0,0,0,0,0,0,384,8241,yes,4,dynamic,1048576,48,0,0,1,8,100,384,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,64K,,4,Image.tif_,765384432,,1327.366,1327.366,1327.366,1327.366,1327.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,384,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,128K,1,4,Image.tif_,765384432,1126.641,,,,,,647.88,0.10,10.25,3.56,86.10,16.98x,51.8M,730M,1672,219152384,8867007,0,0,0,0,892,780,1672,0,408700,246638392,191758336,54883400,136874936,0,0,53504,46816,15048,61864,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655092,0,22472548,12113406,38179426126,5346211,0,0,0,0,0,384,0,0,5840,0,1672,1672,4168,0,0,0,0,0,0,0,384,4168,yes,4,dynamic,1048576,48,0,0,1,8,100,384,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,128K,,4,Image.tif_,765384432,,1126.641,1126.641,1126.641,1126.641,1126.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,384,,0,6,22FB20D6AB5642298B92542
