row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,128K,1,1,Image.tif_,191346108,814.630,,,,,,224.01,0.04,1.76,0.95,97.25,17.11x,12.9M,183M,1460,191365120,6841822,0,0,0,0,485,975,1460,0,433040,215366060,167444480,47924500,119519980,0,0,0,40880,13140,54020,256,224,65,289,1460,1460,0,191365120,12691920,27192300,2961870,282540,383430,46765650,7258050,2273412370,4322080,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,128K,2,1,Image.tif_,191346108,776.691,,,,,,234.95,0.02,1.78,0.96,97.24,17.11x,12.9M,183M,1460,191365120,6841998,0,0,0,0,489,971,1460,0,426750,215366060,167444480,47924500,119519980,0,0,0,40880,13140,54020,256,224,65,289,1460,1460,0,191365120,12265740,26478710,2960140,224580,383220,45627950,7332480,2284885260,4342420,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,128K,3,1,Image.tif_,191346108,829.543,,,,,,219.98,0.04,1.46,1.13,97.37,17.11x,12.9M,183M,1460,191365120,6841925,0,0,0,0,492,968,1460,0,416450,215366060,167444480,47924500,119519980,0,0,0,40880,13140,54020,256,224,65,289,1460,1460,0,191365120,11656140,24862510,2886640,235670,372950,43275800,7133610,2279570770,4237190,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
summary,qat,sw,128K,,1,Image.tif_,191346108,,806.955,814.630,829.543,829.543,829.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,1,,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,256K,1,1,Image.tif_,191346108,720.741,,,,,,253.19,0.04,1.40,1.31,97.24,21.89x,9.42M,183M,730,191365120,6896619,0,0,0,0,234,496,730,0,231400,215325910,167444480,47882890,119561590,0,0,0,40880,12410,53290,256,224,65,289,730,730,0,191365120,11262150,25162320,2100300,129540,207630,41841990,5071070,2447861850,3019960,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,256K,2,1,Image.tif_,191346108,699.850,,,,,,260.74,0.02,1.44,0.86,97.67,21.89x,9.42M,183M,730,191365120,6896759,0,0,0,0,239,491,730,0,239140,215325910,167444480,47882890,119561590,0,0,0,40880,12410,53290,256,224,65,289,730,730,0,191365120,11227050,25097160,2095380,133410,210350,41735320,5121640,2432822580,3021320,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,256K,3,1,Image.tif_,191346108,775.119,,,,,,235.42,0.12,1.74,1.22,96.91,21.89x,9.42M,183M,730,191365120,6896688,0,0,0,0,239,491,730,0,224830,215325910,167444480,47882890,119561590,0,0,0,40880,12410,53290,256,224,65,289,730,730,0,191365120,11825740,25999280,2242840,357810,227830,43290340,5130820,2434855800,3207840,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
summary,qat,sw,256K,,1,Image.tif_,191346108,,731.903,720.741,775.119,775.119,775.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,1,,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,1M,1,1,Image.tif_,191346108,648.941,,,,,,281.20,0.05,1.46,1.24,97.25,25.48x,7.65M,183M,183,191889408,6992885,0,0,0,0,61,122,183,0,70510,215885649,167903232,47982783,119920449,0,0,0,40992,11895,52887,256,224,65,289,183,183,0,191889408,19196730,40368240,1301520,819660,62750,63666380,3708220,2521938660,1615820,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,1M,2,1,Image.tif_,191346108,624.431,,,,,,292.24,0.02,1.54,0.79,97.64,25.48x,7.65M,183M,183,191889408,6992184,0,0,0,0,60,123,183,0,62220,215885649,167903232,47982783,119920449,0,0,0,40992,11895,52887,256,224,65,289,183,183,0,191889408,18532530,42353110,1288420,556320,64470,64989200,3490940,2596044280,1594260,0,0,0,0,0,50,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
