row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,256K,1,4,Image.tif_,765384432,1175.407,,,,,,621.00,0.05,6.03,1.80,92.12,21.92x,37.5M,730M,2920,765460480,22872900,0,0,0,0,577,2343,2920,0,576740,861303640,669777920,191531560,478246360,0,0,186880,163520,49640,213160,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14102506,0,58750264,92505380,299524776929,9299944,0,0,0,0,0,1545,0,0,2920,590,2330,2330,590,0,5968,280,590,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,256K,,4,Image.tif_,765384432,,1175.407,1175.407,1175.407,1175.407,1175.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,qat,sw,1M,1,4,Image.tif_,765384432,1134.045,,,,,,643.65,0.05,3.55,1.73,94.66,25.56x,30.4M,732M,732,767557632,27976072,0,0,0,0,319,413,732,0,212790,863542596,671612928,191931132,479681796,0,0,187392,163968,47580,211548,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450743,0,43410330,26594136,125035864170,4412388,0,0,0,0,0,1545,0,0,732,0,732,732,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,qat,sw,1M,,4,Image.tif_,765384432,,1134.045,1134.045,1134.045,1134.045,1134.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,8K,1,4,Image.tif_,765384432,2306.532,,,,,,316.46,0.07,14.82,8.34,76.78,4.44x,221M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,8K,,4,Image.tif_,765384432,,2306.532,2306.532,2306.532,2306.532,2306.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,16K,1,4,Image.tif_,765384432,1617.739,,,,,,451.20,0.03,12.39,6.04,81.54,7.83x,125M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,16K,,4,Image.tif_,765384432,,1617.739,1617.739,1617.739,1617.739,1617.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,32K,1,4,Image.tif_,765384432,1631.410,,,,,,447.42,0.03,11.88,6.75,81.34,6.89x,140M,731M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,32K,,4,Image.tif_,765384432,,1631.410,1631.410,1631.410,1631.410,1631.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,64K,1,4,Image.tif_,765384432,1231.946,,,,,,592.50,0.06,12.46,3.32,84.16,11.56x,81.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,64K,,4,Image.tif_,765384432,,1231.946,1231.946,1231.946,1231.946,1231.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,128K,1,4,Image.tif_,765384432,1085.306,,,,,,672.55,0.11,12.63,1.95,85.30,16.90x,52.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,128K,,4,Image.tif_,765384432,,1085.306,1085.306,1085.306,1085.306,1085.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,256K,1,4,Image.tif_,765384432,982.271,,,,,,743.10,0.06,13.54,1.20,85.19,21.60x,38.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,256K,,4,Image.tif_,765384432,,982.271,982.271,982.271,982.271,982.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
raw,sw,sw,1M,1,4,Image.tif_,765384432,888.259,,,,,,821.75,0.07,12.77,1.00,86.16,25.26x,30.8M,732M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,0,yes,4,dynamic,1048576,48,0,0,1,8,100,0,1,0,6,22FB20D6AB5642298B92542
summary,sw,sw,1M,,4,Image.tif_,765384432,,888.259,888.259,888.259,888.259,888.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,0,1,8,100,0,,0,6,22FB20D6AB5642298B92542
