row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion
raw,qat,sw,128K,1,1,Image.tif_,191346108,800.704,,,,,,227.90,0.02,2.02,1.47,96.49,17.11x,12.9M,183M,1460,191365120,6842088,0,0,0,0,482,978,1460,0,421240,215366060,167444480,47924500,119519980,0,0,46720,40880,13140,54020,32,28,9,37,0,0,0,0,0,0,0,207520,367630,8796960,9809590,2307457870,1006570,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,128K,2,1,Image.tif_,191346108,727.754,,,,,,250.75,0.02,1.83,0.81,97.33,17.11x,12.9M,183M,1460,191365120,6841921,0,0,0,0,477,983,1460,0,480110,215366060,167444480,47924500,119519980,0,0,46720,40880,13140,54020,32,28,9,37,0,0,0,0,0,0,0,208850,360480,8827050,9789220,2310328070,967600,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,128K,3,1,Image.tif_,191346108,785.417,,,,,,232.34,0.02,1.70,0.91,97.37,17.11x,12.9M,183M,1460,191365120,6841919,0,0,0,0,475,985,1460,0,418610,215366060,167444480,47924500,119519980,0,0,46720,40880,13140,54020,32,28,9,37,0,0,0,0,0,0,0,211320,369270,8902390,9944360,2286488700,988260,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
summary,qat,sw,128K,,1,Image.tif_,191346108,,771.292,785.417,800.704,800.704,800.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,256K,1,1,Image.tif_,191346108,752.452,,,,,,242.52,0.06,1.69,0.95,97.30,21.89x,9.42M,183M,730,191365120,6896631,0,0,0,0,245,485,730,0,235800,215325910,167444480,47882890,119561590,0,0,46720,40880,12410,53290,64,56,17,73,0,0,0,0,0,0,0,132890,217600,7898600,7764790,2391248080,850410,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,256K,2,1,Image.tif_,191346108,774.659,,,,,,235.56,0.04,1.38,1.34,97.24,21.89x,9.42M,183M,730,191365120,6896591,0,0,0,0,240,490,730,0,232230,215325910,167444480,47882890,119561590,0,0,46720,40880,12410,53290,64,56,17,73,0,0,0,0,0,0,0,126900,230430,7850970,7675770,2444394860,887950,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,256K,3,1,Image.tif_,191346108,736.716,,,,,,247.70,0.02,1.41,1.12,97.45,21.89x,9.42M,183M,730,191365120,6896763,0,0,0,0,238,492,730,0,220280,215325910,167444480,47882890,119561590,0,0,46720,40880,12410,53290,64,56,17,73,0,0,0,0,0,0,0,138600,218350,7753520,7641680,2449286690,828240,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
summary,qat,sw,256K,,1,Image.tif_,191346108,,754.609,752.452,774.659,774.659,774.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,dynamic,1048576,48,0,,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,1M,1,1,Image.tif_,191346108,598.818,,,,,,304.74,0.03,1.50,0.78,97.70,25.47x,7.66M,183M,183,191889408,6992644,0,0,0,0,61,122,183,0,60910,215885649,167903232,47982783,119920449,0,0,46848,40992,11895,52887,256,224,65,289,0,0,0,0,0,0,0,112879190,59690,6579110,5901500,2466453720,232240,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
raw,qat,sw,1M,2,1,Image.tif_,191346108,610.098,,,,,,299.10,0.03,1.39,0.84,97.74,25.47x,7.66M,183M,183,191889408,6992638,0,0,0,0,60,123,183,0,68570,215885649,167903232,47982783,119920449,0,0,46848,40992,11895,52887,256,224,65,289,0,0,0,0,0,0,0,1216590,59310,6214210,5813490,2652798240,238680,0,0,0,0,0,25,0,0,yes,4,dynamic,1048576,48,1,4,2,12F7D9DCCEC34076F92E0CC
