== 2026-05-24T13:49:41+10:00 pool=nvme_scratch media=nvme jobs=1 out=/root/zfs-qat-minbuf-mixed-nvme-recordorder-records512k1m-jobs1-20260524.csv
raw,qat,sw,1M,3,1,mixed-random-zero-192m.bin,201326592,842.909,,,,,,227.78,0.02,1.86,0.24,97.88,1.96x,97.6M,192M,192,201326592,101512672,0,0,0,0,192,0,192,0,77130,226502976,176160768,50342592,125818176,0,0,49152,43008,12480,55488,256,224,65,289,0,0,786432,786432,0,0,786432,786432,0,192,786432,10944,0,0,0,0,192,0,192,0,192,652030,434910,0,0,226070,59850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14385297,0,23261777,7448570,4908602805,568600,0,0,0,0,0,150,0,0,192,0,192,192,0,0,0,0,0,0,0,0,155,0,192,192,0,0,0,192,192,0,4914589,179644,4908651975,123431,606318,4914587047,25565895,25596807,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,1.88,5.409003,5.351461,100.00,100.00,0.00,0.00,25728551,25565640,121155.089,38794.635,25565639.609,2961.458,3395.990,2265.156,0.000,0.000,1177.448,311.719,256.000,289.000,1179703.000,262201.000,0.00,0.00,4096.000,4096.000,0.00,0.00,4096.000,4096.000,0.00,1.54,4096.000,57.000,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,77184832961,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,1M,,1,mixed-random-zero-192m.bin,201326592,,846.049,842.909,853.112,853.112,853.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,sw,sw,1M,1,1,mixed-random-zero-192m.bin,201326592,787.321,,,,,,243.86,0.02,12.46,0.53,86.99,1.96x,97.6M,192M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,12.48,33.538615,33.484867,0.00,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,77184832961,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,sw,sw,1M,2,1,mixed-random-zero-192m.bin,201326592,797.646,,,,,,240.71,0.06,12.50,0.19,87.25,1.96x,97.6M,192M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,12.56,34.196254,34.032896,0.00,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,77184832961,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,sw,sw,1M,3,1,mixed-random-zero-192m.bin,201326592,783.370,,,,,,245.09,0.02,12.46,0.67,86.85,1.96x,97.6M,192M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,12.48,33.370309,33.316831,0.00,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,77184832961,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,sw,sw,1M,,1,mixed-random-zero-192m.bin,201326592,,789.446,787.321,797.646,797.646,797.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
== 2026-05-24T13:50:06+10:00 pool=nvme_scratch media=nvme jobs=4 out=/root/zfs-qat-minbuf-mixed-nvme-recordorder-records512k1m-jobs4-20260524.csv
raw,qat,sw,512K,1,4,mixed-random-zero-192m.bin,805306368,1118.930,,,,,,686.37,0.10,19.33,0.52,80.06,1.96x,390M,768M,1073,562561024,283679193,0,0,0,0,1073,0,1073,0,557690,632940167,492240896,140701417,351539479,0,0,137344,120176,35409,155585,256,224,65,289,0,0,4395008,4395008,0,0,4395008,4395008,0,1073,4395008,61161,0,0,0,0,1073,0,1073,1073,0,2511801,2180291,0,0,1605981,496450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235890,0,39360419,28651210,19649816688,3481401,0,0,0,0,0,150,0,0,1536,0,1073,1073,463,0,0,0,0,0,0,0,155,463,1073,1073,0,0,0,1073,1073,0,17917646,1107323,19649277625,1215120,5887466,19676006865,18312467,18337378,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,19.43,18.552158,18.456676,69.86,69.86,30.14,30.14,36759198,36625940,36682.590,26701.966,18312969.886,3244.549,2340.914,2031.958,0.000,0.000,1496.720,462.675,128.000,145.000,589879.000,131129.000,0.00,0.00,4096.000,4096.000,0.00,0.00,4096.000,4096.000,0.00,3.03,4096.000,57.000,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,85996019203,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,512K,2,4,mixed-random-zero-192m.bin,805306368,1079.017,,,,,,711.76,0.07,16.48,0.45,83.00,1.96x,390M,768M,1131,592969728,299014315,0,0,0,0,1131,0,1131,0,343551,667153149,518848512,148306899,370541613,0,0,144768,126672,37323,163995,256,224,65,289,0,0,4632576,4632576,0,0,4632576,4632576,0,1131,4632576,64467,0,0,0,0,1131,0,1131,1131,0,2118303,1735942,0,0,1378471,428510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312410,0,32915347,28748975,14011413719,2607182,0,0,0,0,0,150,0,0,1536,0,1131,1131,405,0,0,0,0,0,0,0,155,405,1131,1131,0,0,0,1131,1131,0,17087038,969595,14011140632,925304,4641804,14035205482,12388276,12409553,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,16.55,15.238597,15.174144,73.63,73.63,26.37,26.37,24890690,24777036,29102.871,25419.076,12388517.877,2305.201,1872.947,1534.874,0.000,0.000,1218.807,378.877,128.000,145.000,589879.000,131129.000,0.00,0.00,4096.000,4096.000,0.00,0.00,4096.000,4096.000,0.00,3.03,4096.000,57.000,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,88214628820,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,512K,3,4,mixed-random-zero-192m.bin,805306368,1099.507,,,,,,698.49,0.06,16.00,0.48,83.46,1.96x,390M,768M,1139,597164032,301129110,0,0,0,0,1139,0,1139,0,342000,671872181,522518528,149355931,373162597,0,0,145792,127568,37587,165155,256,224,65,289,0,0,4665344,4665344,0,0,4665344,4665344,0,1139,4665344,64923,0,0,0,0,1139,0,1139,1139,0,2295460,1787332,0,0,1450491,461780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498220,0,31294943,25256019,14462358213,2561282,0,0,0,0,0,150,0,0,1536,0,1139,1139,397,0,0,0,0,0,0,0,155,397,1139,1139,0,0,0,1139,1139,0,15992109,1002169,14461926381,1033064,5166022,14485450905,12697038,12717691,yes,profile,1,profile,dynamic,profile,524288,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,636FD59ED8E9ADFD8C60AC1,2,2,0,12,12,64,16.06,15.068230,15.011936,74.15,74.15,25.85,25.85,25498631,25394834,27475.806,22173.853,12697417.219,2248.711,2015.329,1569.212,0.000,0.000,1273.478,405.426,128.000,145.000,589879.000,131129.000,0.00,0.00,4096.000,4096.000,0.00,0.00,4096.000,4096.000,0.00,3.03,4096.000,57.000,na,na,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,90505114953,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
