row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,dc_watchdog_request_timeouts_delta,dc_watchdog_request_recoveries_delta,dc_watchdog_request_unrecoverable_delta,dc_watchdog_late_completions_delta,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta,dc_compress_quarantine_dst_retained_delta,dc_compress_quarantine_dst_retained_bytes_delta,dc_compress_quarantine_dst_retained_released_delta
raw,qat,sw,64K,1,4,Image.tif_,765384432,1287.864,,,,,,566.77,0.05,12.02,4.67,83.26,11.56x,81.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,11680,0,0,0,11680,0,0,0,0,0,0,0,759,11680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,12.07,13.956531,13.898716,0.00,0.00,100.00,100.00,na,na,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,130066995783,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,2,4,Image.tif_,765384432,1215.865,,,,,,600.34,0.13,12.55,4.26,83.06,11.56x,81.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,11680,0,0,0,11680,0,0,0,0,0,0,0,759,11680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,12.68,13.842191,13.700276,0.00,0.00,100.00,100.00,na,na,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,130066995783,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,3,4,Image.tif_,765384432,1282.419,,,,,,569.18,0.06,11.70,4.59,83.64,11.56x,81.0M,730M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,11680,0,0,0,11680,0,0,0,0,0,0,0,759,11680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,11.76,13.540587,13.471502,0.00,0.00,100.00,100.00,na,na,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,130066995783,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,64K,,4,Image.tif_,765384432,,1262.049,1282.419,1287.864,1287.864,1287.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,128K,1,4,Image.tif_,765384432,1102.076,,,,,,662.32,0.09,8.67,2.94,88.30,16.92x,51.9M,730M,3873,507641856,19579808,0,0,0,0,2297,1576,3873,0,1127530,571310103,444186624,127131225,317055399,0,0,123936,108444,34857,143301,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5739950,0,47680520,32348960,69811882060,11082900,0,0,0,0,0,768,0,0,5840,0,3873,3873,1967,0,0,0,0,0,0,0,768,1967,3873,3873,0,0,0,3873,3873,0,16423330,3014845,69811570613,2680741,16838814,69851592182,18025192,18035525,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,8.76,8.667939,8.578885,66.33,66.32,33.68,33.68,144390384,144202183,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,139334017593,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1181.935,,,,,,617.57,0.04,8.35,3.58,88.03,16.92x,51.9M,730M,3855,505282560,19730469,0,0,0,0,2319,1536,3855,0,1123730,568654905,442122240,126540375,315581865,0,0,123360,107940,34695,142635,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193420,0,42842390,32097170,69677317360,10579900,0,0,0,0,0,768,0,0,5840,0,3855,3855,1985,0,0,0,0,0,0,0,768,1985,3855,3855,0,0,0,3855,3855,0,16397304,2999526,69677055388,2643148,16677832,69716839872,18074463,18084783,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,8.39,8.903398,8.860950,66.02,66.01,33.99,33.99,144773721,144596249,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,141503354873,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1097.742,,,,,,664.94,0.09,9.20,3.86,86.85,16.92x,51.9M,730M,4423,579731456,21655652,0,0,0,0,2709,1714,4423,0,1219670,652441153,507265024,145184975,362080049,0,0,141536,123844,39807,163651,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371660,0,48492830,35901280,78983694240,11958530,0,0,0,0,0,768,0,0,5840,0,4423,4423,1417,0,0,0,0,0,0,0,768,1417,4423,4423,0,0,0,4423,4423,0,18384687,3250616,78983416014,3046278,18287963,79027589934,17857430,17867418,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,9.29,9.156220,9.067516,75.74,75.74,24.26,24.26,143034225,142859949,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,143812686693,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1127.251,1102.076,1181.935,1181.935,1181.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,256K,1,4,Image.tif_,765384432,1041.567,,,,,,700.80,0.06,8.71,2.53,88.70,21.65x,37.9M,730M,1369,358875136,14468071,0,0,0,0,1367,2,1369,0,451740,403809823,314015744,89796817,224218927,0,0,87616,76664,23273,99937,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12136120,0,33450060,18569080,13970392750,3994680,0,0,0,0,0,768,0,0,2920,0,1369,1369,1551,0,0,0,0,0,0,0,768,1551,1369,1369,0,0,0,1369,1369,0,10553545,1184331,13970132266,981711,8028049,13991308404,10204625,10220093,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,8.77,8.201382,8.145272,46.89,46.88,53.12,53.12,40982926,40819263,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,145979339143,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,256K,2,4,Image.tif_,765384432,957.160,,,,,,762.60,0.06,9.41,2.50,88.03,21.66x,37.9M,730M,1380,361758720,14690990,0,0,0,0,1380,0,1380,0,446020,407054460,316538880,90518340,226020540,0,0,88320,77280,23460,100740,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867790,0,24525590,18200590,13980667180,3425440,0,0,0,0,0,768,0,0,2920,0,1380,1380,1540,0,0,0,0,0,0,0,768,1540,1380,1380,0,0,0,1380,1380,0,10365436,1169210,13980380987,1008379,6447032,13999772620,10130710,10144762,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,9.47,8.138320,8.086757,47.26,47.26,52.74,52.74,40657446,40523673,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,148092169343,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
