row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,4,Image.tif_,765384432,1121.190,,,,,,651.03,0.06,8.91,3.64,87.40,16.92x,51.9M,730M,4413,578420736,21396139,0,0,0,0,2680,1733,4413,0,1005680,650966043,506118144,144856725,361261419,0,0,141216,123564,39717,163281,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26369640,880340,78207440,39369090,79259487400,6124280,0,0,0,0,0,768,0,0,5840,0,4413,4413,1427,0,0,0,0,0,0,0,768,1427,4413,4413,0,0,0,4413,4413,0,19894517,3817296,79258410090,3780118,17428327,79304739610,17960210,17970709,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.97,9.029670,8.969271,75.57,75.57,24.43,24.43,143907887,143683639,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,160326188744,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1146.862,,,,,,636.46,0.07,9.39,3.88,86.66,16.92x,51.9M,730M,4294,562823168,21302924,0,0,0,0,2565,1729,4294,0,1016500,633412234,492470272,140950550,351519722,0,0,137408,120232,38646,158878,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11185710,1405820,64236680,41200080,78729543150,7969710,0,0,0,0,0,768,0,0,5840,0,4294,4294,1546,0,0,0,0,0,0,0,768,1546,4294,4294,0,0,0,4294,4294,0,20357482,3968936,78727617548,4436910,22460921,78780380960,18334331,18346618,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.46,9.740977,9.668898,73.53,73.53,26.47,26.47,146889520,146678236,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,162415421344,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1137.936,,,,,,641.45,0.15,9.47,3.75,86.63,16.92x,51.9M,730M,3721,487718912,18981824,0,0,0,0,2202,1519,3721,0,897630,548888431,426754048,122141825,304612223,0,0,119072,104188,33489,137677,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240320,819790,44949980,31225280,66656480250,5276410,0,0,0,0,0,768,0,0,5840,0,3721,3721,2119,0,0,0,0,0,0,0,768,2119,3721,3721,0,0,0,3721,3721,0,15861789,2975986,66655739713,2805099,16268195,66694661374,17913394,17923854,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.62,9.828633,9.675380,63.72,63.72,36.28,36.28,143483863,143308745,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,164579903404,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1135.329,1137.936,1146.862,1146.862,1146.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,512K,1,4,Image.tif_,765384432,907.362,,,,,,804.45,0.07,7.86,2.49,89.58,24.59x,32.2M,730M,907,475529216,17586024,0,0,0,0,907,0,907,0,243500,535020253,416088064,118934003,297154061,0,0,116096,101584,29931,131515,128,112,33,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11560170,38830,32789630,18454280,8698953210,1905190,0,0,0,0,0,768,0,0,1460,0,907,907,553,0,0,0,0,0,0,0,768,553,907,907,0,0,0,907,907,0,11668071,730053,8698647518,730589,3432439,8715451265,9590570,9609097,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,7.93,6.460319,6.403293,62.13,62.12,37.88,37.88,19299013,19181815,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,166780611184,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,2,4,Image.tif_,765384432,852.219,,,,,,856.50,0.07,9.99,2.46,87.48,24.54x,32.2M,730M,687,360185856,13674342,0,0,0,0,687,0,687,0,200930,405246873,315162624,90085623,225077001,0,0,87936,76944,22671,99615,128,112,33,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550630,46330,19384840,14907870,6915858990,1410660,0,0,0,0,0,768,0,0,1460,0,687,687,773,0,0,0,0,0,0,0,768,773,687,687,0,0,0,687,687,0,9305941,627740,6915642714,543828,2951809,6929270393,10066437,10086274,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.06,7.697495,7.643934,47.06,47.05,52.95,52.95,20237445,20133505,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,168658290554,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,3,4,Image.tif_,765384432,950.759,,,,,,767.73,0.07,8.80,2.78,88.35,24.56x,32.2M,730M,688,360710144,13519848,0,0,0,0,688,0,688,0,196650,405836752,315621376,90216752,225404624,0,0,88064,77056,22704,99760,128,112,33,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799720,4920,18912150,15235190,6927888280,1548520,0,0,0,0,0,768,0,0,1460,0,688,688,772,0,0,0,0,0,0,0,768,772,688,688,0,0,0,688,688,0,9516833,659908,6927679842,532395,3030254,6941620673,10069302,10089564,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.87,7.571715,7.511961,47.13,47.12,52.88,52.88,20242977,20139210,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,170541379194,0,1,profile,0,0,0,0,0
summary,qat,sw,512K,,4,Image.tif_,765384432,,903.447,907.362,950.759,950.759,950.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,4,Image.tif_,765384432,870.941,,,,,,838.09,0.09,6.94,2.82,90.15,25.22x,30.8M,732M,548,574619648,22226800,0,0,0,0,548,0,548,0,167930,646477244,502792192,143686148,359106044,0,0,140288,122752,35620,158372,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124831880,82050,149973480,20664750,17269180970,1673960,0,0,0,0,0,768,0,0,732,0,548,548,184,0,0,0,0,0,0,0,768,184,548,548,0,0,0,548,548,0,13810659,463618,17269168060,445588,2093721,17286137977,31513080,31544047,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,7.03,5.497235,5.426858,75.08,74.86,25.14,25.14,31827542,31513104,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,172595910014,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,4,Image.tif_,765384432,865.749,,,,,,843.12,0.14,7.85,2.66,89.35,25.25x,30.8M,732M,521,546308096,21567152,0,0,0,0,521,0,521,0,162740,614625263,478019584,136606721,341412863,0,0,133376,116704,33865,150569,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339950,9780,25729400,20097270,16929343590,1532770,0,0,0,0,0,768,0,0,732,0,521,521,211,0,0,0,0,0,0,0,768,211,521,521,0,0,0,521,521,0,13299114,502260,16929344164,404144,1983715,16945706069,32493942,32525347,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,7.99,6.210678,6.101855,71.38,71.17,28.83,28.83,32584843,32493942,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,174456053644,0,1,profile,0,0,0,0,0
