row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,4,Image.tif_,765384432,1210.469,,,,,,603.01,0.04,8.88,4.43,86.65,16.92x,51.9M,730M,4302,563871744,21331812,0,0,0,0,2699,1603,4302,0,1003561,634592322,493387776,141213150,352174626,0,0,137664,120456,38718,159174,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49598792,0,100021435,37388612,73856310702,15903012,0,0,0,0,0,768,0,0,5840,0,4302,4302,1538,0,0,0,0,0,0,0,768,1538,4302,4302,0,0,0,4302,4302,0,18427832,3392522,73856244630,3088580,14189439,73896529028,17167885,17177249,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,8.92,9.694351,9.650879,73.67,73.66,26.34,26.34,137628310,137343209,1,1,profile,0,profile,0,498828,4028,494800,0,81139856,profile,1,profile,5000,profile,250,7,0,0,35382130449,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1084.203,,,,,,673.24,0.06,9.34,3.34,87.26,16.92x,51.9M,730M,4137,542244864,20511293,0,0,0,0,2514,1623,4137,0,971471,610253007,474464256,135797025,338667231,0,0,132384,115836,37233,153069,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834384,0,55486046,36171750,74253192229,15802400,0,0,0,0,0,768,0,0,5840,0,4137,4137,1703,0,0,0,0,0,0,0,768,1703,4137,4137,0,0,0,4137,4137,0,17759643,3323396,74253136158,3022969,15872350,74294338298,17948546,17958505,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,9.40,9.150370,9.091964,70.85,70.84,29.16,29.16,143796282,143588479,1,1,profile,0,profile,0,459252,3815,455437,0,78815864,profile,1,profile,5000,profile,250,6,0,0,37549077212,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1176.218,,,,,,620.57,0.07,8.76,3.79,87.39,16.92x,51.9M,730M,4088,535822336,20317737,0,0,0,0,2557,1531,4088,0,980151,603024968,468844544,134188600,334655944,0,0,130816,114464,36792,151256,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307223,0,52893754,34883662,71748153458,15504167,0,0,0,0,0,768,0,0,5840,0,4088,4088,1752,0,0,0,0,0,0,0,768,1752,4088,4088,0,0,0,4088,4088,0,17289705,3163683,71747945201,2963379,15780578,71788267774,17550867,17560730,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,8.83,9.324998,9.251074,70.01,70.00,30.00,30.00,140609462,140407345,1,1,profile,0,profile,0,453732,3795,449937,0,78246080,profile,1,profile,5000,profile,250,6,0,0,39641038120,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,4,4,Image.tif_,765384432,1268.582,,,,,,575.39,0.05,8.19,3.74,88.02,16.92x,51.9M,730M,4356,570949632,21214871,0,0,0,0,2634,1722,4356,0,1068320,642557916,499580928,142985700,356595228,0,0,139392,121968,39204,161172,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3275653,0,59903759,41723925,81355826471,18895646,0,0,0,0,0,768,0,0,5840,0,4356,4356,1484,0,0,0,0,0,0,0,768,1484,4356,4356,0,0,0,4356,4356,0,18430567,3451856,81354962947,4697241,25063923,81408322814,18676529,18688779,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,8.24,9.385253,9.328303,74.60,74.59,25.41,25.41,149635170,149413823,1,1,profile,0,profile,0,457164,3910,453254,0,89115890,profile,1,profile,5000,profile,250,6,0,0,41852138954,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,5,4,Image.tif_,765384432,1144.260,,,,,,637.90,0.05,9.15,2.74,88.06,16.92x,51.8M,730M,5714,748945408,27503792,0,0,0,0,3775,1939,5714,0,1222321,842877854,655327232,187562050,467765182,0,0,182848,159992,51426,211418,32,28,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5788551,0,69158488,46483423,96471819470,22454890,0,0,0,0,0,768,0,0,5840,0,5714,5714,126,0,0,0,0,0,0,0,768,126,5714,5714,0,0,0,5714,5714,0,22536929,3687188,96471738435,4506931,22073168,96526228360,16883398,16892934,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,9.20,9.451762,9.400393,97.85,97.84,2.16,2.16,135260646,135067301,1,1,profile,0,profile,0,665244,5289,659955,0,109325402,profile,1,profile,5000,profile,250,6,0,0,44197806713,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1176.746,1176.218,1268.582,1268.582,1268.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,,,,,,,,,,,1,1,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,4,Image.tif_,765384432,974.116,,,,,,749.32,0.13,5.63,2.62,91.63,25.24x,30.8M,732M,721,756023296,28206176,0,0,0,0,721,0,721,0,257620,850565863,661520384,189046921,472473463,0,0,184576,161504,46865,208369,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254344546,0,288102573,27752728,19377306711,3079462,0,0,0,0,0,768,0,0,732,0,721,721,11,0,0,0,0,0,0,0,768,11,721,721,0,0,0,721,721,0,18270406,630473,19377453715,528862,2178538,19399301180,26875802,26906104,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,5.76,5.037713,4.924014,98.78,98.50,1.50,1.50,27317949,26875599,1,1,profile,0,profile,0,936612,689,935923,0,103256507,profile,1,profile,5000,profile,250,6,0,0,46446226325,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,4,Image.tif_,765384432,1002.405,,,,,,728.18,0.06,6.11,2.61,91.22,25.25x,30.8M,732M,629,659554304,24290188,0,0,0,0,629,0,629,0,258290,742033187,577110016,164924429,412185587,0,0,161024,140896,40885,181781,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8265854,0,38779531,24796097,20672553433,2558221,0,0,0,0,0,768,0,0,732,0,629,629,103,0,0,0,0,0,0,0,768,103,629,629,0,0,0,629,629,0,15987978,553848,20672690389,538275,2189547,20692237721,32865962,32897039,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,6.17,5.553012,5.499012,86.17,85.93,14.07,14.07,32970886,32865745,1,1,profile,0,profile,0,807000,584,806416,0,88642175,profile,1,profile,5000,profile,250,6,0,0,48422977157,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,3,4,Image.tif_,765384432,858.576,,,,,,850.16,0.11,7.29,2.18,90.43,25.24x,30.8M,732M,582,610271232,23787991,0,0,0,0,582,0,582,0,227380,686587146,533987328,152600982,381386346,0,0,148992,130368,37830,168198,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912480,0,28773972,23446038,19751342068,2520122,0,0,0,0,0,768,0,0,732,0,582,582,150,0,0,0,0,0,0,0,768,150,582,582,0,0,0,582,582,0,15078580,536939,19751471407,516715,2113126,19769977210,33937236,33969033,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,7.40,5.704409,5.619614,79.73,79.51,20.49,20.49,34031069,33937014,1,1,profile,0,profile,0,734988,515,734473,0,84362142,profile,1,profile,5000,profile,250,5,0,0,50435195757,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,4,4,Image.tif_,765384432,947.882,,,,,,770.06,0.08,5.35,2.35,92.22,25.24x,30.8M,732M,698,731906048,27294651,0,0,0,0,698,0,698,0,288840,823432694,640417792,183016298,457401494,0,0,178688,156352,45370,201722,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537182,0,36779465,27860351,22443479000,2829830,0,0,0,0,0,768,0,0,732,0,698,698,34,0,0,0,0,0,0,0,768,34,698,698,0,0,0,698,698,0,17905745,639747,22443772659,454455,1988213,22465041122,32154402,32184872,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,0,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,38C562CCF5F59E6889FDE50,2,2,0,12,12,64,5.43,4.621195,4.553111,95.63,95.36,4.64,4.64,32250643,32153981,1,1,profile,0,profile,0,907164,634,906530,0,98049588,profile,1,profile,5000,profile,250,6,0,0,52314624953,0,1,profile,0,0,0,0,0
