row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,dc_watchdog_request_timeouts_delta,dc_watchdog_request_recoveries_delta,dc_watchdog_request_unrecoverable_delta,dc_watchdog_late_completions_delta,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta,dc_compress_quarantine_dst_retained_delta,dc_compress_quarantine_dst_retained_bytes_delta,dc_compress_quarantine_dst_retained_released_delta
raw,qat,sw,256K,3,1,Image.tif_,191346108,658.409,,,,,,277.16,0.02,1.69,1.04,97.25,21.63x,9.52M,183M,730,191365120,7005038,0,0,0,0,730,0,730,0,227550,215325910,167444480,47882890,119561590,0,0,46720,40880,12410,53290,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198170,173160,7911170,8656850,1112670910,568740,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,730,730,0,0,0,730,730,0,5058207,463539,1103828702,518351,1236250,1111346524,1512094,1522392,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.71,4.043450,3.996158,100.01,na,na,na,6190727,6096827,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,120021758993,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,256K,,1,Image.tif_,191346108,,654.244,658.409,693.831,693.831,693.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,512K,1,1,Image.tif_,191346108,554.100,,,,,,329.33,0.03,1.56,0.53,97.88,24.49x,8.11M,183M,365,191365120,7046503,0,0,0,0,365,0,365,0,125610,215305835,167444480,47862085,119582395,0,0,46720,40880,12045,52925,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124200,117400,7264000,7518880,1126858860,316830,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,365,365,0,0,0,365,365,0,4769424,236972,1119190715,300124,718703,1125364579,3066275,3083190,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.59,3.164066,3.104366,100.01,na,na,na,6257307,6174569,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,121776744803,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,512K,2,1,Image.tif_,191346108,595.820,,,,,,306.27,0.03,1.63,0.83,97.51,24.49x,8.11M,183M,365,191365120,7046503,0,0,0,0,365,0,365,0,125320,215305835,167444480,47862085,119582395,0,0,46720,40880,12045,52925,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123890,109820,7116090,7347440,1073723600,335280,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,365,365,0,0,0,365,365,0,4673769,239263,1066210018,300733,707863,1072261558,2921123,2937702,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.66,3.552085,3.487891,100.01,na,na,na,5964506,5883417,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,123409051163,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,512K,3,1,Image.tif_,191346108,606.494,,,,,,300.88,0.13,1.84,1.22,96.81,24.49x,8.11M,183M,365,191365120,7046503,0,0,0,0,365,0,365,0,117040,215305835,167444480,47862085,119582395,0,0,46720,40880,12045,52925,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112120,95940,7099140,7331820,1087354940,307070,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,365,365,0,0,0,365,365,0,4685215,252246,1079880035,304025,732623,1085981938,2958575,2975292,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.97,4.290945,4.007786,100.01,na,na,na,6038866,5958109,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,125075977403,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,512K,,1,Image.tif_,191346108,,585.471,595.820,606.494,606.494,606.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,1M,1,1,Image.tif_,191346108,556.367,,,,,,327.99,0.06,1.61,0.53,97.81,25.15x,7.75M,183M,183,191889408,7115055,0,0,0,0,183,0,183,0,65770,215885649,167903232,47982783,119920449,0,0,46848,40992,11895,52887,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81870,56510,6642350,6524210,1150656830,157210,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,183,183,0,0,0,183,183,0,4467323,118792,1144064508,144551,394714,1149254838,6251718,6280081,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.67,3.336860,3.216973,100.28,na,na,na,6360550,6287742,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,126785055613,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,1M,2,1,Image.tif_,191346108,604.313,,,,,,301.97,0.03,1.48,1.28,97.21,25.15x,7.75M,183M,183,191889408,7115056,0,0,0,0,183,0,183,0,78190,215885649,167903232,47982783,119920449,0,0,46848,40992,11895,52887,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66510,54840,6298810,6205600,1089329280,144530,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,183,183,0,0,0,183,183,0,4180471,137232,1083058781,142494,394019,1087977720,5918353,5945233,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.51,3.277171,3.212062,100.28,na,na,na,6021739,5952619,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,128414754203,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,1M,3,1,Image.tif_,191346108,593.844,,,,,,307.29,0.05,1.85,1.25,96.85,25.15x,7.75M,183M,183,191889408,7115055,0,0,0,0,183,0,183,0,64580,215885649,167903232,47982783,119920449,0,0,46848,40992,11895,52887,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65360,54680,6435490,6264640,1150207560,146490,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,183,183,0,0,0,183,183,0,4208363,114632,1143878935,144381,395207,1148805408,6250704,6277625,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,1.90,4.052156,3.945521,100.28,na,na,na,6355487,6285287,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,130066995783,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,1M,,1,Image.tif_,191346108,,584.841,593.844,604.313,604.313,604.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
