row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,4,Image.tif_,765384432,1113.025,,,,,,655.81,0.07,9.57,3.14,87.22,16.91x,51.9M,730M,2945,386007040,14714443,0,0,0,0,2914,31,2945,0,715910,434419895,337756160,96669625,241086535,0,0,94240,82460,26505,108965,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488230,29980,30826740,28134790,15935580130,1141730,0,0,0,0,0,768,0,0,5840,0,2945,2945,2895,0,0,0,0,0,0,0,768,2895,2945,2945,0,0,0,2945,2945,0,13242536,2604940,15934699406,2398801,17368687,15971345403,5410763,5423207,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.64,9.633457,9.563505,50.43,50.43,49.57,49.57,43451772,43288503,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,240979553994,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1125.379,,,,,,648.61,0.08,9.45,4.73,85.74,16.91x,51.9M,730M,2827,370540544,14152048,0,0,0,0,2822,5,2827,0,699350,417013597,324222976,92796275,231426701,0,0,90464,79156,25443,104599,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467110,1950,29780250,27139710,15297623040,1082890,0,0,0,0,0,768,0,0,5840,0,2827,2827,3013,0,0,0,0,0,0,0,768,3013,2827,2827,0,0,0,2827,2827,0,12833861,2553836,15296771991,2292459,15778646,15331210448,5410955,5423137,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.53,9.629238,9.548405,48.41,48.41,51.59,51.59,43454194,43290055,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,243077414844,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1185.055,,,,,,615.94,0.08,8.95,3.49,87.48,16.92x,51.9M,730M,2820,369623040,14062346,0,0,0,0,2805,15,2820,0,688120,415981020,323420160,92566500,230853660,0,0,90240,78960,25380,104340,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479150,4850,29449630,26472440,14966671550,967220,0,0,0,0,0,768,0,0,5840,0,2820,2820,3020,0,0,0,0,0,0,0,768,3020,2820,2820,0,0,0,2820,2820,0,12938198,2495309,14965736765,2155008,14420364,14998652117,5306998,5318670,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.03,9.607856,9.522736,48.29,48.29,51.71,51.71,42620031,42458643,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,245230846144,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1141.153,1125.379,1185.055,1185.055,1185.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,512K,1,4,Image.tif_,765384432,897.837,,,,,,812.98,0.09,9.14,2.51,88.26,24.57x,32.2M,730M,769,403177472,15648037,0,0,0,0,769,0,769,0,237050,453616951,352780288,100838201,251942087,0,0,98432,86128,25377,111505,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156960,2760,21576700,17850330,15035434470,1910190,0,0,0,0,0,768,0,0,1460,0,769,769,691,0,0,0,0,0,0,0,768,691,769,769,0,0,0,769,769,0,10920723,703624,15035375292,651000,3600306,15051507440,19551853,19572831,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.23,7.440454,7.367903,52.68,52.67,47.33,47.33,39211370,39103861,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,247456716454,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,2,4,Image.tif_,765384432,914.942,,,,,,797.79,0.07,7.99,2.57,89.38,24.59x,32.2M,730M,847,444071936,16868436,0,0,0,0,847,0,847,0,230350,499627513,388562944,111066263,277496681,0,0,108416,94864,27951,122815,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166870,3930,22040640,18299360,16411205130,1894530,0,0,0,0,0,768,0,0,1460,0,847,847,613,0,0,0,0,0,0,0,768,613,847,847,0,0,0,847,847,0,11345487,678879,16411175396,650203,3432989,16427532359,19375649,19394961,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.06,6.621080,6.563577,58.02,58.01,41.99,41.99,38851097,38751370,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,249377975574,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,3,4,Image.tif_,765384432,900.187,,,,,,810.86,0.09,9.26,2.76,87.89,24.55x,32.2M,730M,745,390594560,15374990,0,0,0,0,745,0,745,0,214930,439459855,341770240,97691105,244079135,0,0,95360,83440,24585,108025,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178330,1720,20220210,16664290,14556920670,1654350,0,0,0,0,0,768,0,0,1460,0,745,745,715,0,0,0,0,0,0,0,768,715,745,745,0,0,0,745,745,0,10163489,712108,14556859732,612733,2962405,14571567313,19539409,19559150,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.35,7.556916,7.484175,51.03,51.03,48.97,48.97,39182442,39078982,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,251310291274,0,1,profile,0,0,0,0,0
summary,qat,sw,512K,,4,Image.tif_,765384432,,904.322,900.187,914.942,914.942,914.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,4,Image.tif_,765384432,889.665,,,,,,820.45,0.09,7.04,2.36,90.51,25.28x,30.7M,732M,553,579862528,23026773,0,0,0,0,553,0,553,0,176610,652375759,507379712,144997153,362382559,0,0,141568,123872,35945,159817,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126170,3400,26539440,21504960,17750487880,1652530,0,0,0,0,0,768,0,0,732,0,553,553,179,0,0,0,0,0,0,0,768,179,553,553,0,0,0,553,553,0,14275391,525704,17750498031,456286,1979906,17767907901,32098549,32130032,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,7.13,5.695295,5.623405,75.76,75.55,24.45,24.45,32188399,32098531,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,253346032914,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,4,Image.tif_,765384432,840.682,,,,,,868.26,0.13,7.46,2.70,89.71,25.27x,30.7M,732M,549,575668224,21610272,0,0,0,0,548,1,549,0,168960,647656947,503709696,143948349,359761347,0,0,140544,122976,35685,158661,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129470,8160,26050160,21191000,17929822990,1584910,0,0,0,0,0,768,0,0,732,0,549,549,183,0,0,0,0,0,0,0,768,183,549,549,0,0,0,549,549,0,14072984,515770,17929876982,416986,2002776,17947046361,32659156,32690430,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,7.59,5.728933,5.630809,75.21,75.00,25.00,25.00,32747995,32659058,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,255249055414,0,1,profile,0,0,0,0,0
