row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_sync_submits_delta,dc_compress_sync_completions_delta,dc_compress_sync_fallbacks_delta,dc_compress_page_array_stack_src_delta,dc_compress_page_array_heap_src_delta,dc_compress_page_array_stack_dst_delta,dc_compress_page_array_heap_dst_delta,dc_compress_page_array_stack_scratch_delta,dc_compress_page_array_heap_scratch_delta,dc_compress_page_array_alloc_ns_delta,dc_compress_page_array_free_ns_delta,dc_compress_buffer_list_alloc_ns_delta,dc_compress_buffer_list_free_ns_delta,dc_compress_req_alloc_ns_delta,dc_compress_req_free_ns_delta,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,qat_setup_ns_per_req,qat_submit_ns_per_req,qat_wait_ns_per_req,qat_cleanup_ns_per_req,qat_page_array_alloc_ns_per_req,qat_page_array_free_ns_per_req,qat_buffer_list_alloc_ns_per_req,qat_buffer_list_free_ns_per_req,qat_req_alloc_ns_per_req,qat_req_free_ns_per_req,qat_src_buffers_per_req,qat_dst_total_buffers_per_req,qat_bound_bytes_per_req,qat_scratch_bytes_per_req,qat_sync_completion_share_pct,qat_sync_fallback_share_pct,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,dc_watchdog_request_timeouts_delta,dc_watchdog_request_recoveries_delta,dc_watchdog_request_unrecoverable_delta,dc_watchdog_late_completions_delta,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta,dc_compress_quarantine_dst_retained_delta,dc_compress_quarantine_dst_retained_bytes_delta,dc_compress_quarantine_dst_retained_released_delta
raw,qat,sw,64K,1,4,Image.tif_,765384432,1334.501,,,,,,546.97,0.07,6.10,5.25,88.58,11.59x,80.9M,730M,11680,765460480,27831891,0,0,0,0,11680,0,11680,0,2543450,861785440,669777920,192030880,477747040,0,0,186880,163520,58400,221920,16,14,5,19,11680,11680,0,11680,0,11680,0,0,11680,4317700,3349550,0,0,2845180,2067900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3068760,2038190,52416000,66325060,7690962410,8389730,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11680,11680,0,0,0,11680,11680,0,31497529,8135005,7621833673,7839330,21126309,7693495052,652554,658689,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,6.17,7.392721,7.308848,100.01,na,na,na,10709717,10535565,4487.671,5678.515,658472.809,718.299,369.666,286.777,0.000,0.000,243.594,177.046,16.000,19.000,73783.000,16441.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,77292552613,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,2,4,Image.tif_,765384432,1290.453,,,,,,565.64,0.06,6.44,5.21,88.29,11.59x,80.9M,730M,11680,765460480,27831882,0,0,0,0,11680,0,11680,0,2478680,861785440,669777920,192030880,477747040,0,0,186880,163520,58400,221920,16,14,5,19,11680,11680,0,11680,0,11680,0,0,11680,4228920,3361480,0,0,2581760,1921520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571040,1911300,52019050,65872710,6255924090,8884960,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11680,11680,0,0,0,11680,11680,0,30778544,8085214,6187687374,7882744,18335372,6256031241,529767,535619,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,6.50,7.531054,7.461537,100.01,na,na,na,8743426,8569759,4453.686,5639.787,535609.939,760.699,362.065,287.798,0.000,0.000,221.041,164.514,16.000,19.000,73783.000,16441.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,79795937113,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,64K,,4,Image.tif_,765384432,,1312.477,1290.453,1334.501,1334.501,1334.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,128K,1,4,Image.tif_,765384432,1094.949,,,,,,666.63,0.04,4.90,3.16,91.90,16.92x,51.8M,730M,5840,765460480,27813883,0,0,0,0,5840,0,5840,0,1470820,861464240,669777920,191698000,478079920,0,0,186880,163520,52560,216080,32,28,9,37,5840,5840,0,5840,0,5840,0,0,5840,1664830,1869610,0,0,1298390,1061800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416740,1333490,38512550,46080520,7802170740,4865740,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5840,5840,0,0,0,5840,5840,0,24125548,3906990,7754921509,4075343,9168869,7798016905,1327897,1335276,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,4.94,4.856474,4.817150,100.01,na,na,na,10810451,10687905,6594.615,7890.500,1335988.140,833.175,285.074,320.139,0.000,0.000,222.327,181.815,32.000,37.000,147511.000,32825.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,82264379453,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1063.583,,,,,,686.29,0.09,5.21,3.21,91.50,16.92x,51.8M,730M,5840,765460480,27813885,0,0,0,0,5840,0,5840,0,1438470,861464240,669777920,191698000,478079920,0,0,186880,163520,52560,216080,32,28,9,37,5840,5840,0,5840,0,5840,0,0,5840,1757480,1759290,0,0,1249900,1066910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378800,1258950,38503920,46177800,7862842390,4729860,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5840,5840,0,0,0,5840,5840,0,24072215,3935154,7815438661,4178868,8954708,7858412618,1338260,1345618,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,5.30,5.061130,4.975186,100.01,na,na,na,10893499,10771017,6593.137,7907.158,1346377.122,809.908,300.938,301.248,0.000,0.000,214.024,182.690,32.000,37.000,147511.000,32825.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,84550098403,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1079.266,1063.583,1094.949,1094.949,1094.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,256K,1,4,Image.tif_,765384432,1048.570,,,,,,696.12,0.07,4.31,2.48,93.13,21.70x,37.8M,730M,2920,765460480,28020148,0,0,0,0,2920,0,2920,0,819320,861303640,669777920,191531560,478246360,0,0,186880,163520,49640,213160,64,56,17,73,2920,2920,0,0,2920,0,2920,0,2920,2962750,2317420,0,0,536940,400530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892310,747810,33820630,34523430,7613147000,4337180,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,2920,0,0,0,2920,2920,0,20120787,1893871,7577837307,2230460,4607376,7607659577,2595149,2605362,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,4.38,4.123555,4.057653,100.01,na,na,na,10528532,10428968,11582.408,11823.092,2607242.123,1485.336,1014.640,793.637,0.000,0.000,183.884,137.168,64.000,73.000,294967.000,65593.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,86910772393,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,256K,2,4,Image.tif_,765384432,1048.516,,,,,,696.15,0.06,4.38,2.36,93.19,21.70x,37.8M,730M,2920,765460480,28020150,0,0,0,0,2920,0,2920,0,836490,861303640,669777920,191531560,478246360,0,0,186880,163520,49640,213160,64,56,17,73,2920,2920,0,0,2920,0,2920,0,2920,3192410,2329460,0,0,544890,382220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773250,777630,34042910,34629670,7715325450,4368470,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,2920,0,0,0,2920,2920,0,20066437,1949293,7679937159,2236183,4651852,7709824008,2630115,2640350,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,4.44,4.179826,4.123342,100.01,na,na,na,10668995,10568939,11658.531,11859.476,2642234.743,1496.051,1093.291,797.760,0.000,0.000,186.606,130.897,64.000,73.000,294967.000,65593.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,89158808033,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,256K,,4,Image.tif_,765384432,,1048.543,1048.516,1048.570,1048.570,1048.570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,512K,1,4,Image.tif_,765384432,1077.902,,,,,,677.17,0.07,3.90,2.05,93.98,24.58x,32.2M,730M,1460,765460480,28186012,0,0,0,0,1460,0,1460,0,467290,861223340,669777920,191448340,478329580,0,0,186880,163520,48180,211700,128,112,33,145,1460,1460,0,0,1460,0,1460,0,1460,1988700,1360700,0,0,394270,301170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12081160,494440,29628480,28924420,7432671360,2389100,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,1460,0,0,0,1460,1460,0,18374135,956078,7403242962,1188748,2587487,7426864451,5070714,5086893,yes,profile,1,profile,dynamic,profile,1048576,48,0,0,0,0,profile,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,E8FA567F53966DCF8F4259A,2,2,0,12,12,64,3.97,3.842112,3.774367,100.01,na,na,na,10265224,10181742,20293.479,19811.247,5090870.795,1636.370,1362.123,931.986,0.000,0.000,270.048,206.281,128.000,145.000,589879.000,131129.000,100.00,0.00,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,91468158353,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
