row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,8,Image.tif_,1530768864,1542.238,,,,,,946.58,0.09,12.41,4.79,82.71,16.93x,104M,1.43G,7111,932052992,35958118,0,0,0,0,7020,91,7111,0,1692340,1048950721,815546368,233418575,582127793,0,0,227552,199108,63999,263107,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242210,52180,70145430,61791930,37386941930,2619920,0,0,0,0,0,768,0,0,11685,0,7111,7111,4574,0,0,0,0,0,0,0,768,4574,7111,7111,0,0,0,7111,7111,0,31011087,5655194,37384581825,5364620,33547681,37462274703,5257288,5268214,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.50,8.654294,8.591983,60.89,60.86,39.14,39.14,42212346,42060967,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,259652392294,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,8,Image.tif_,1530768864,1642.195,,,,,,888.97,0.09,11.97,5.55,82.39,16.92x,104M,1.43G,6482,849608704,32705469,0,0,0,0,6416,66,6482,0,1579990,956166302,743407616,212771650,530635966,0,0,207424,181496,58338,239834,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219570,52880,65351230,58386790,34182188690,2528440,0,0,0,0,0,768,0,0,11688,0,6482,6482,5206,0,0,0,0,0,0,0,768,5206,6482,6482,0,0,0,6482,6482,0,29313694,5542968,34179718071,5132761,29466654,34251160485,5273020,5284042,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.06,8.890829,8.824480,55.50,55.46,44.54,44.54,42343049,42187212,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,262152349964,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,8,Image.tif_,1530768864,1526.846,,,,,,956.12,0.14,12.94,3.68,83.24,16.93x,104M,1.43G,7219,946208768,36553671,0,0,0,0,7158,61,7219,0,1709850,1064881909,827932672,236963675,590968997,0,0,231008,202132,64971,267103,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361660,26300,72475430,65005330,37945878640,2624570,0,0,0,0,0,768,0,0,11686,0,7219,7219,4467,0,0,0,0,0,0,0,768,4467,7219,7219,0,0,0,7219,7219,0,32729564,6169006,37943729898,5676117,32766564,38023304787,5256092,5267115,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,13.08,8.965473,8.869512,61.81,61.77,38.23,38.23,42206382,42051119,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,264813173044,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,8,Image.tif_,1530768864,,1570.426,1542.238,1642.195,1642.195,1642.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,512K,1,8,Image.tif_,1530768864,1166.397,,,,,,1251.59,0.11,13.85,2.32,83.73,24.57x,64.3M,1.43G,1716,899678208,34601256,0,0,0,0,1716,0,1716,0,502680,1012232364,787218432,225017364,562201068,0,0,219648,192192,56628,248820,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403560,2720,46168970,39172190,33435620310,4027940,0,0,0,0,0,768,0,0,2927,0,1716,1716,1211,0,0,0,0,0,0,0,768,1211,1716,1716,0,0,0,1716,1716,0,23479738,2189721,33435482289,1565858,8511910,33471841976,19484546,19505735,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,13.96,7.309742,7.252144,58.77,58.63,41.37,41.37,39073414,38969254,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,267308067084,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,2,8,Image.tif_,1530768864,1232.645,,,,,,1184.33,0.10,11.70,2.39,85.80,24.59x,64.3M,1.43G,1972,1033895936,38722356,0,0,0,0,1972,0,1972,0,547910,1163241388,904658944,258586388,646072556,0,0,252416,220864,65076,285940,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493700,3850,52772210,44162730,38306951720,4459840,0,0,0,0,0,768,0,0,2927,0,1972,1972,955,0,0,0,0,0,0,0,768,955,1972,1972,0,0,0,1972,1972,0,27347760,1792041,38306784812,1640341,7756851,38346058216,19425347,19445262,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,11.80,6.529655,6.474319,67.54,67.37,32.63,32.63,38953698,38850864,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,269468202834,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,3,8,Image.tif_,1530768864,1224.689,,,,,,1192.02,0.10,13.05,2.24,84.60,24.56x,64.4M,1.43G,1720,901775360,35411284,0,0,0,0,1720,0,1720,0,513060,1014591880,789053440,225541880,563511560,0,0,220160,192640,56760,249400,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543760,1290,48830990,41513440,33161386880,4019270,0,0,0,0,0,768,0,0,2927,0,1720,1720,1207,0,0,0,0,0,0,0,768,1207,1720,1720,0,0,0,1720,1720,0,24926880,2397874,33161395021,1617107,7974281,33199013834,19279880,19301752,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,13.15,7.229725,7.174746,58.91,58.76,41.24,41.24,38669477,38559752,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,271741062034,0,1,profile,0,0,0,0,0
summary,qat,sw,512K,,8,Image.tif_,1530768864,,1207.910,1224.689,1232.645,1232.645,1232.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,8,Image.tif_,1530768864,1360.802,,,,,,1072.79,0.16,9.60,3.14,87.10,25.26x,61.5M,1.43G,1163,1219493888,45509570,0,0,0,0,1163,0,1163,0,406080,1371994589,1067057152,304939763,762117389,0,0,297728,260512,75595,336107,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320940,9960,56543450,46307750,36854828670,3662140,0,0,0,0,0,768,0,0,1472,0,1163,1163,309,0,0,0,0,0,0,0,768,309,1163,1163,0,0,0,1163,1163,0,30578587,1245611,36854855015,971777,4250532,36892310516,31689471,31721677,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.76,5.962316,5.864573,79.67,79.01,20.99,20.99,31781034,31689449,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,274058641854,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,8,Image.tif_,1530768864,1224.569,,,,,,1192.14,0.11,9.87,3.54,86.48,25.27x,61.4M,1.43G,1190,1247805440,47300113,0,0,0,0,1190,0,1190,0,407180,1403846570,1091829760,312019190,779810570,0,0,304640,266560,77350,343910,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334740,4890,58151570,50489160,36696931670,3569760,0,0,0,0,0,768,0,0,1467,0,1190,1190,277,0,0,0,0,0,0,0,768,277,1190,1190,0,0,0,1190,1190,0,32077835,2673283,36697130260,950942,4322000,36737642364,30837924,30871968,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,192,192,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.98,5.486357,5.425886,81.51,81.12,18.88,18.88,30932052,30837758,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,276437342774,0,1,profile,0,0,0,0,0
