row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,8,Image.tif_,1530768864,1617.541,,,,,,902.51,0.10,11.40,5.02,83.49,16.92x,104M,1.43G,7643,1001783296,37325952,0,0,0,0,6767,876,7643,0,1748260,1127426573,876560384,250881475,625678909,0,0,244576,214004,68787,282791,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645340,309170,75558000,63990740,77825621550,4773940,0,0,0,0,0,768,0,0,11685,0,7643,7643,4042,0,0,0,0,0,0,0,768,4042,7643,7643,0,0,0,7643,7643,0,32358641,5844615,77823709401,5559900,31801669,77901446001,10182351,10192522,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,11.50,8.350709,8.278094,65.44,65.41,34.59,34.59,81611874,81460810,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,299910773894,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,8,Image.tif_,1530768864,1545.748,,,,,,944.43,0.09,12.46,4.39,83.06,16.92x,104M,1.43G,7631,1000210432,38490848,0,0,0,0,6783,848,7631,0,1741650,1125656441,875184128,250487575,624696553,0,0,244192,213668,68679,282347,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605830,453080,75048110,64035750,77101513120,4615990,0,0,0,0,0,768,0,0,11685,0,7631,7631,4054,0,0,0,0,0,0,0,768,4054,7631,7631,0,0,0,7631,7631,0,32582822,5962682,77099510642,5590762,30384926,77176161198,10103460,10113505,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.55,8.708686,8.646233,65.34,65.31,34.69,34.69,80980436,80829787,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,302506708954,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,8,Image.tif_,1530768864,1503.676,,,,,,970.86,0.11,13.09,5.24,81.56,16.92x,104M,1.43G,7312,958398464,35793260,0,0,0,0,6497,815,7312,0,1696740,1078600432,838598656,240016400,598582256,0,0,233984,204736,65808,270544,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533810,489000,73443980,62609740,73807759450,4580770,0,0,0,0,0,768,0,0,11686,0,7312,7312,4374,0,0,0,0,0,0,0,768,4374,7312,7312,0,0,0,7312,7312,0,31616124,5785184,73805811963,5398836,33245674,73883961352,10093792,10104480,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,13.20,8.910425,8.836172,62.61,62.57,37.43,37.43,80906339,80752472,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,305076295084,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,8,Image.tif_,1530768864,,1555.655,1545.748,1617.541,1617.541,1617.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,512K,1,8,Image.tif_,1530768864,1335.831,,,,,,1092.84,0.11,10.05,2.63,87.21,24.57x,64.3M,1.43G,2041,1070071808,39537480,0,0,0,0,1893,148,2041,0,511040,1203943039,936312832,267634289,668678543,0,0,261248,228592,67353,295945,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491620,154940,53946470,43958670,71689499640,4913850,0,0,0,0,0,768,0,0,2926,0,2041,2041,885,0,0,0,0,0,0,0,768,885,2041,2041,0,0,0,2041,2041,0,27237614,2089611,71690103889,1457650,7933504,71729399990,35124989,35144243,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.16,6.092779,6.026814,69.90,69.75,30.25,30.25,70350141,70249387,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,307537687484,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,2,8,Image.tif_,1530768864,1166.015,,,,,,1252.00,0.12,12.04,2.46,85.37,24.60x,64.3M,1.43G,2046,1072693248,40129461,0,0,0,0,1912,134,2046,0,506370,1206892434,938606592,268289934,670316658,0,0,261888,229152,67518,296670,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467810,76620,51974450,42230450,71844931330,4880710,0,0,0,0,0,768,0,0,2928,0,2046,2046,882,0,0,0,0,0,0,0,768,882,2046,2046,0,0,0,2046,2046,0,26570751,1600330,71845206861,1492179,7914824,71883356140,35114959,35133605,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.16,6.365140,6.302326,70.08,69.88,30.12,30.12,70326507,70229649,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,309869164644,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,3,8,Image.tif_,1530768864,1371.282,,,,,,1064.59,0.09,10.01,3.58,86.33,24.58x,64.3M,1.43G,2114,1108344832,40350919,0,0,0,0,1975,139,2114,0,515670,1247004206,969801728,277206706,692595022,0,0,270592,236768,69762,306530,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478370,97560,53315540,43680880,73977664730,4998870,0,0,0,0,0,768,0,0,2926,0,2114,2114,812,0,0,0,0,0,0,0,768,812,2114,2114,0,0,0,2114,2114,0,27404310,1662340,73977962929,1588809,8164529,74017371325,34994306,35012947,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.10,6.217537,6.162133,72.40,72.25,27.75,27.75,70084825,69988330,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,312090538764,0,1,profile,0,0,0,0,0
summary,qat,sw,512K,,8,Image.tif_,1530768864,,1291.043,1335.831,1371.282,1371.282,1371.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,8,Image.tif_,1530768864,1369.921,,,,,,1065.65,0.16,8.19,3.70,87.95,25.27x,61.4M,1.43G,1309,1372585984,50954309,0,0,0,0,1294,15,1309,0,393780,1544231227,1201012736,343221109,857791627,0,0,335104,293216,85085,378301,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289710,7540,61869590,51046250,58549930640,4197180,0,0,0,0,0,768,0,0,1470,0,1309,1309,161,0,0,0,0,0,0,0,768,161,1309,1309,0,0,0,1309,1309,0,33977558,1215210,58550243395,993391,4986744,58591828707,44728986,44760755,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.35,5.135139,5.036741,89.67,89.05,10.95,10.95,44818215,44728748,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,314567527954,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,8,Image.tif_,1530768864,1587.898,,,,,,919.36,0.08,6.67,4.26,89.00,25.26x,61.4M,1.43G,1303,1366294528,51656168,0,0,0,0,1245,58,1303,0,396420,1537153009,1195507712,341647903,853859809,0,0,333568,291872,84695,376567,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749830,27260,64758830,51303510,61617206260,4094100,0,0,0,0,0,768,0,0,1472,0,1303,1303,169,0,0,0,0,0,0,0,768,169,1303,1303,0,0,0,1303,1303,0,34063621,1275376,61617590857,959859,4858639,61659183581,47289018,47320939,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,384,384,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,6.75,4.811678,4.754651,89.26,88.52,11.48,11.48,47380938,47288723,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,316966125564,0,1,profile,0,0,0,0,0
