row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,dc_watchdog_request_timeouts_delta,dc_watchdog_request_recoveries_delta,dc_watchdog_request_unrecoverable_delta,dc_watchdog_late_completions_delta,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta,dc_compress_quarantine_dst_retained_delta,dc_compress_quarantine_dst_retained_bytes_delta,dc_compress_quarantine_dst_retained_released_delta
raw,qat,sw,64K,1,8,Image.tif_,1530768864,1715.158,,,,,,851.15,0.07,17.73,5.97,76.22,11.57x,162M,1.43G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,23360,0,0,0,23360,0,0,0,0,0,0,0,768,23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,17.80,13.705483,13.651585,0.00,0.00,100.00,100.00,na,na,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,9,0,0,227518338423,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,2,8,Image.tif_,1530768864,1802.606,,,,,,809.86,0.10,16.84,5.14,77.93,11.57x,162M,1.43G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,23360,0,0,0,23360,0,0,0,0,0,0,0,768,23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,16.94,13.708327,13.627404,0.00,0.00,100.00,100.00,na,na,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,9,0,0,227518338423,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,3,8,Image.tif_,1530768864,1729.413,,,,,,844.13,0.07,17.71,4.68,77.53,11.57x,162M,1.43G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,0,23360,0,0,0,23360,0,0,0,0,0,0,0,768,23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,na,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,17.78,13.803865,13.749519,0.00,0.00,100.00,100.00,na,na,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,227518338423,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,64K,,8,Image.tif_,1530768864,,1749.059,1729.413,1802.606,1802.606,1802.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,128K,1,8,Image.tif_,1530768864,1504.571,,,,,,970.28,0.10,12.14,4.25,83.50,16.93x,104M,1.43G,8813,1155137536,42886531,0,0,0,0,5207,3606,8813,0,2497790,1300014443,1010745344,289286725,721458619,0,0,282016,246764,79317,326081,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5908720,0,96355030,71869700,161594067600,24630390,0,0,0,0,0,768,0,0,11685,0,8813,8813,2872,0,0,0,0,0,0,0,768,2872,8813,8813,0,0,0,8813,8813,0,36878315,6256720,161593542004,6155069,34284168,161679508073,18335815,18345569,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,12.24,8.267312,8.199769,75.46,75.42,24.58,24.58,146862065,146687001,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,238794252743,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,2,8,Image.tif_,1530768864,1530.908,,,,,,953.59,0.08,11.81,4.82,83.29,16.93x,104M,1.43G,8721,1143078912,42750497,0,0,0,0,5434,3287,8721,0,2424320,1286443431,1000194048,286266825,713927223,0,0,279072,244188,78489,322677,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514480,0,92824030,70565680,151210589970,23415340,0,0,0,0,0,768,0,0,11684,0,8721,8721,2963,0,0,0,0,0,0,0,768,2963,8721,8721,0,0,0,8721,8721,0,36004696,6133711,151210276074,6071878,33544930,151294365021,17338639,17348281,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,11.89,8.171488,8.116508,74.67,74.64,25.36,25.36,138880766,138709405,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,241390763103,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,3,8,Image.tif_,1530768864,1560.092,,,,,,935.75,0.11,11.66,4.38,83.85,16.92x,104M,1.43G,8472,1110441984,41048794,0,0,0,0,4983,3489,8472,0,2393840,1249713192,971636736,278093400,693543336,0,0,271104,237216,76248,313464,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495310,0,96879390,69630420,155320645550,23591190,0,0,0,0,0,768,0,0,11685,0,8472,8472,3213,0,0,0,0,0,0,0,768,3213,8472,8472,0,0,0,8472,8472,0,35487222,5979052,155320242380,5911224,32972854,155402930868,18333361,18343122,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,11.77,8.243220,8.166181,72.54,72.50,27.50,27.50,146846786,146667276,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,243994968563,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,128K,,8,Image.tif_,1530768864,,1531.857,1530.908,1560.092,1560.092,1560.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,profile,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,256K,1,8,Image.tif_,1530768864,1523.127,,,,,,958.46,0.07,11.13,3.31,85.49,21.67x,75.7M,1.43G,3424,897581056,33612090,0,0,0,0,3394,30,3424,0,1055490,1009967008,785383424,224590432,560792992,0,0,219136,191744,58208,249952,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6639610,0,56078330,45552430,34596281660,8211700,0,0,0,0,0,768,0,0,5844,0,3424,3424,2420,0,0,0,0,0,0,0,768,2420,3424,3424,0,0,0,3424,3424,0,25260643,3355208,34596714840,2493918,15229406,34644061876,10104180,10118008,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,11.20,7.658159,7.610295,58.64,58.59,41.41,41.41,40544538,40416217,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,246594468353,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,256K,2,8,Image.tif_,1530768864,1260.046,,,,,,1158.57,0.07,14.15,2.36,83.42,21.66x,75.8M,1.43G,3263,855375872,31900317,0,0,0,0,3258,5,3263,0,1010470,962477321,748453888,214029959,534423929,0,0,208832,182728,55471,238199,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953240,0,51508670,42673180,33162562880,8168910,0,0,0,0,0,768,0,0,5848,0,3263,3263,2585,0,0,0,0,0,0,0,768,2585,3263,3263,0,0,0,3263,3263,0,24590231,2589083,33161921679,2364567,15192038,33207617622,10163016,10177020,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,1,1,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,14.22,8.043707,8.004110,55.88,55.80,44.20,44.20,40778319,40652851,profile,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,249197507003,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
