row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,dc_watchdog_request_timeouts_delta,dc_watchdog_request_recoveries_delta,dc_watchdog_request_unrecoverable_delta,dc_watchdog_late_completions_delta,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta,dc_compress_quarantine_dst_retained_delta,dc_compress_quarantine_dst_retained_bytes_delta,dc_compress_quarantine_dst_retained_released_delta
raw,qat,sw,64K,1,8,Image.tif_,1530768864,1809.211,,,,,,806.90,0.10,9.47,6.56,83.86,11.59x,162M,1.43G,23360,1530920960,55665084,0,0,0,0,23360,0,23360,0,5312560,1723570880,1339555840,384061760,955494080,0,0,373760,327040,116800,443840,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094040,4267822,101491745,156580510,14851073657,9139210,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,23360,23360,0,0,0,23360,23360,0,66964958,18568736,14687995949,22251464,58003294,14862115149,628766,636220,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,9.57,7.772691,7.691471,100.01,na,na,na,10354990,10171968,1,1,10,10,0,0,103932,21489,82443,0,121213419,profile,1,profile,5000,profile,250,9,0,0,302820331183,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,2,8,Image.tif_,1530768864,1761.953,,,,,,828.54,0.09,9.05,5.58,85.28,11.59x,162M,1.43G,23360,1530920960,55663792,0,0,0,0,23360,0,23360,0,5283022,1723570880,1339555840,384061760,955494080,0,0,373760,327040,116800,443840,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018993,4183402,98684704,147475896,15035654395,8720371,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,23360,23360,0,0,0,23360,23360,0,65986687,18070878,14884087656,17632077,41543305,15034600065,637161,643604,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,9.14,7.229541,7.158353,100.01,na,na,na,10472969,10298393,1,1,10,10,0,0,113640,21971,91669,0,96491689,profile,1,profile,5000,profile,250,9,0,0,305708208780,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,64K,3,8,Image.tif_,1530768864,1788.862,,,,,,816.08,0.09,9.00,5.60,85.32,11.59x,162M,1.43G,23360,1530920960,55663743,0,0,0,0,23360,0,23360,0,5224965,1723570880,1339555840,384061760,955494080,0,0,373760,327040,116800,443840,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064284,4134621,98876347,146504677,14490332454,8545964,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,23360,23360,0,0,0,23360,23360,0,65906038,17838762,14339515288,17708234,41205654,14489400316,613849,620265,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,9.09,7.299800,7.227524,100.01,na,na,na,10098808,9924885,1,1,10,10,0,0,114960,21759,93201,0,96122028,profile,1,profile,5000,profile,250,8,0,0,308573952167,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,64K,,8,Image.tif_,1530768864,,1786.675,1788.862,1809.211,1809.211,1809.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,1,1,10,10,0,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,128K,1,8,Image.tif_,1530768864,1566.892,,,,,,931.69,0.09,7.48,3.78,88.65,16.93x,104M,1.43G,11685,1531576320,55656779,0,0,0,0,11685,0,11685,0,3088163,1723666035,1340129280,383560125,956569155,0,0,373920,327180,105165,432345,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853234,2829421,74555592,98999198,15089436351,4793144,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,11685,11685,0,0,0,11685,11685,0,49036899,8510747,14988476637,9457530,21278125,15080669023,1282710,1290600,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,7.57,5.324823,5.261516,100.05,na,na,na,10452912,10330808,1,1,10,10,0,0,128580,11207,117373,0,58228089,profile,1,profile,5000,profile,250,8,0,0,311397033773,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,2,8,Image.tif_,1530768864,1584.592,,,,,,921.28,0.11,7.41,4.64,87.84,16.93x,104M,1.43G,11687,1531838464,55651703,0,0,0,0,11687,0,11687,0,3073863,1723961057,1340358656,383625775,956732881,0,0,373984,327236,105183,432419,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827143,2765970,74252414,99008417,15203262781,4767701,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,11687,11687,0,0,0,11687,11687,0,49445830,8373802,15102131804,9583696,21034668,15194437169,1292216,1300114,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,7.52,5.349406,5.271156,100.07,na,na,na,10528821,10406957,1,1,10,10,0,0,129756,11157,118599,0,57799988,profile,1,profile,5000,profile,250,8,0,0,314034123750,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,128K,3,8,Image.tif_,1530768864,1542.792,,,,,,946.24,0.10,7.49,4.76,87.65,16.93x,104M,1.43G,11686,1531707392,55657265,0,0,0,0,11686,0,11686,0,3082864,1723813546,1340243968,383592950,956651018,0,0,373952,327208,105174,432382,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869452,2788402,74448851,98135498,14553740865,4749872,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,11686,11686,0,0,0,11686,11686,0,49372612,8229064,14453650498,9252646,20948940,14545233632,1236834,1244671,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,7.59,5.256775,5.187516,100.06,na,na,na,10084597,9963198,1,1,10,10,0,0,133152,11146,122006,0,57676485,profile,1,profile,5000,profile,250,7,0,0,316667416046,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
summary,qat,sw,128K,,8,Image.tif_,1530768864,,1564.759,1566.892,1584.592,1584.592,1584.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,,,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,,,,,,,,,,,1,1,10,10,0,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,,,,,profile,0,,,,,,,
raw,qat,sw,256K,1,8,Image.tif_,1530768864,1445.727,,,,,,1009.77,0.10,6.55,2.91,90.44,21.71x,75.6M,1.43G,5847,1532755968,56076883,0,0,0,0,5847,0,5847,0,1823970,1724672049,1341161472,383522271,957639201,0,0,374208,327432,99399,426831,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759590,1788822,65513600,72277931,15531411405,5336222,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,5847,5847,0,0,0,5847,5847,0,41050509,4114415,15458557894,4252199,9612624,15519493210,2643844,2654265,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,6.65,4.315967,4.251066,100.13,na,na,na,10723133,10625217,1,1,10,10,0,0,139668,5620,134048,0,35327488,profile,1,profile,5000,profile,250,7,0,0,319245071345,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
raw,qat,sw,256K,2,8,Image.tif_,1530768864,1517.451,,,,,,962.04,0.10,6.30,2.69,90.91,21.71x,75.6M,1.43G,5848,1533018112,56088692,0,0,0,0,5848,0,5848,0,1800942,1724967016,1341390848,383587864,957802984,0,0,374272,327488,99416,426904,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732630,1807792,65849360,72770147,15179008356,5556793,0,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,0,5848,5848,0,0,0,5848,5848,0,41134230,4054583,15105614797,4401308,9785133,15166940181,2583039,2593526,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,0,0,profile,8,profile,100,profile,96,profile,balanced,1048576,balanced,1,1,0,6,8E806B0F2ECAB0E00043522,2,2,0,12,12,64,6.40,4.359783,4.291661,100.15,na,na,na,10480974,10382359,1,1,10,10,0,0,140832,5604,135228,0,35885613,profile,1,profile,5000,profile,250,7,0,0,321767665308,0,1,0,0,0,0,profile,0,0,0,0,0,0,0,0
