row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,8,Image.tif_,1530768864,1789.365,,,,,,815.85,0.11,12.64,4.20,83.04,16.93x,104M,1.43G,9521,1247936512,45726528,0,0,0,0,6448,3073,9521,0,2046930,1404452231,1091944448,312526825,779417623,0,0,304672,266588,85689,352277,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2884650,3299200,101373780,77287430,154988039970,15429750,0,0,0,0,0,768,0,0,11686,0,9521,9521,2165,0,0,0,0,0,0,0,768,2165,9521,9521,0,0,0,9521,9521,0,38919732,6591487,154987234710,6104912,43061361,155084377545,16278461,16288664,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.75,10.241872,10.153511,81.52,81.47,18.53,18.53,130391455,130228371,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,9,0,0,215319059054,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,8,Image.tif_,1530768864,1741.583,,,,,,838.23,0.08,12.81,4.16,82.95,16.92x,104M,1.43G,9156,1200095232,44078479,0,0,0,0,6242,2914,9156,0,2093000,1350610716,1050083328,300545700,749537628,0,0,292992,256368,82404,338772,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295880,2735650,107482540,80159250,148017821570,15157560,0,0,0,0,0,768,0,0,11685,0,9156,9156,2529,0,0,0,0,0,0,0,768,2529,9156,9156,0,0,0,9156,9156,0,39227642,7376579,148016664224,6497074,43247168,148115644301,16166083,16176894,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.89,10.077837,10.015290,78.40,78.36,21.64,21.64,129506877,129329682,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,218037859774,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,8,Image.tif_,1530768864,1570.041,,,,,,929.82,0.07,13.23,4.25,82.45,16.93x,104M,1.43G,8669,1136263168,42801307,0,0,0,0,5315,3354,8669,0,1956450,1278772859,994230272,284559925,709670347,0,0,277408,242732,78021,320753,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175800,2340380,98492780,75122720,152913874970,13275220,0,0,0,0,0,768,0,0,11685,0,8669,8669,3016,0,0,0,0,0,0,0,768,3016,8669,8669,0,0,0,8669,8669,0,37188487,6823124,152913040673,6179263,36655955,153002299825,17639063,17649359,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,13.30,9.374171,9.324833,74.23,74.19,25.81,25.81,141285745,141113277,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,220770281144,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,4,8,Image.tif_,1530768864,1547.722,,,,,,943.23,0.09,12.59,3.75,83.58,16.93x,104M,1.43G,9110,1194065920,45093659,0,0,0,0,5583,3527,9110,0,2032870,1343825210,1044807680,299035750,745771930,0,0,291520,255080,81990,337070,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447930,2418630,100648340,77280190,163090925960,13869850,0,0,0,0,0,768,0,0,11687,0,9110,9110,2577,0,0,0,0,0,0,0,768,2577,9110,9110,0,0,0,9110,9110,0,37591688,7141994,163090858908,6209193,41018461,163185294469,17902399,17912765,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.68,8.810132,8.747600,78.00,77.95,22.05,22.05,143387683,143219254,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,223343829314,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,5,8,Image.tif_,1530768864,1704.870,,,,,,856.29,0.12,12.41,5.31,82.15,16.93x,104M,1.43G,8544,1119879168,41869050,0,0,0,0,5145,3399,8544,0,1950250,1260333984,979894272,280456800,699437472,0,0,273408,239232,76896,316128,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8592210,2703800,103489520,73267220,157671489120,13879750,0,0,0,0,0,768,0,0,11687,0,8544,8544,3143,0,0,0,0,0,0,0,768,3143,8544,8544,0,0,0,8544,8544,0,36178682,6473284,157670247325,6321031,40229211,157761855536,18453914,18464636,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.53,9.589867,9.498024,73.16,73.11,26.89,26.89,147810979,147632480,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,8,0,0,225968855744,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,8,Image.tif_,1530768864,,1670.716,1704.870,1789.365,1789.365,1789.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,8,Image.tif_,1530768864,1201.583,,,,,,1214.94,0.12,11.29,3.10,85.49,25.27x,61.4M,1.43G,1065,1116733440,43984855,0,0,0,0,1065,0,1065,0,330840,1256383695,977141760,279244065,697897695,0,0,272640,238560,69225,307785,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217710,1440,50543410,44573540,33954488530,3171260,0,0,0,0,0,768,0,0,1472,0,1065,1065,407,0,0,0,0,0,0,0,768,407,1065,1065,0,0,0,1065,1065,0,27558998,2830460,33955049881,794314,4076522,33990654002,31882675,31916107,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,11.41,6.154739,6.090009,72.95,72.35,27.65,27.65,31974438,31882149,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,228572590734,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,8,Image.tif_,1530768864,1157.894,,,,,,1260.78,0.09,12.12,3.35,84.43,25.26x,61.4M,1.43G,1020,1069547520,40864269,0,0,0,0,1020,0,1020,0,320780,1203297060,935854080,267445020,668409060,0,0,261120,228480,66300,294780,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212190,0,47891010,40698090,32748739530,3044810,0,0,0,0,0,768,0,0,1469,0,1020,1020,449,0,0,0,0,0,0,0,768,449,1020,1020,0,0,0,1020,1020,0,26394219,884517,32748821424,779473,4235648,32781438685,32106687,32138665,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,12.21,6.346798,6.300016,69.87,69.43,30.57,30.57,32196445,32106607,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,230791327294,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,3,8,Image.tif_,1530768864,1312.016,,,,,,1112.68,0.12,10.64,3.11,86.13,25.26x,61.5M,1.43G,1056,1107296256,41427156,0,0,0,0,1056,0,1056,0,327000,1245766368,968884224,276884256,691999968,0,0,270336,236544,68640,305184,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228120,760,50892760,42934550,34904389360,3245260,0,0,0,0,0,768,0,0,1472,0,1056,1056,416,0,0,0,0,0,0,0,768,416,1056,1056,0,0,0,1056,1056,0,27600049,959544,34904437889,831585,4557606,34938732370,33053444,33085920,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.76,6.337553,6.266874,72.34,71.74,28.26,28.26,33145324,33053399,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,7,0,0,232980701244,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,4,8,Image.tif_,1530768864,1223.807,,,,,,1192.88,0.18,10.68,3.55,85.59,25.27x,61.4M,1.43G,1164,1220542464,45718898,0,0,0,0,1164,0,1164,0,364940,1373174292,1067974656,305201964,762772692,0,0,297984,260736,75660,336396,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239690,3070,55651680,46556550,35355405940,3614780,0,0,0,0,0,768,0,0,1472,0,1164,1164,308,0,0,0,0,0,0,0,768,308,1164,1164,0,0,0,1164,1164,0,30165174,1024812,35355462916,879740,4923473,35392834619,30374109,30406215,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,profile,96,profile,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.86,5.966408,5.867518,79.73,79.08,20.92,20.92,30464973,30374060,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,235326583354,0,1,profile,0,0,0,0,0
