row_type,mode,verify_mode,recordsize,iter,jobs,source_label,source_bytes,elapsed_ms,latency_avg_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,write_bw_mib_s,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,compressratio,used,logicalused,comp_requests_delta,comp_in_delta,comp_out_delta,decomp_requests_delta,decomp_in_delta,decomp_out_delta,dc_fails_delta,dc_buffer_reuse_hits_delta,dc_buffer_reuse_misses_delta,dc_compress_bound_requests_delta,dc_compress_bound_fails_delta,dc_compress_bound_ns_delta,dc_compress_bound_total_bytes_delta,dc_compress_dst_total_bytes_delta,dc_compress_scratch_bytes_delta,dc_compress_scratch_saved_bytes_delta,dc_compress_overflows_delta,dc_compress_incompressible_delta,dc_compress_src_buffers_delta,dc_compress_dst_buffers_delta,dc_compress_add_buffers_delta,dc_compress_dst_total_buffers_delta,dc_compress_src_buffers_max,dc_compress_dst_buffers_max,dc_compress_add_buffers_max,dc_compress_dst_total_buffers_max,dc_compress_coalesce_requests_delta,dc_compress_coalesce_success_delta,dc_compress_coalesce_fails_delta,dc_compress_coalesce_bytes_delta,dc_compress_coalesce_alloc_ns_delta,dc_compress_coalesce_copy_ns_delta,dc_compress_coalesce_free_ns_delta,dc_compress_dst_coalesce_requests_delta,dc_compress_dst_coalesce_success_delta,dc_compress_dst_coalesce_fails_delta,dc_compress_dst_coalesce_reuse_hits_delta,dc_compress_dst_coalesce_reuse_misses_delta,dc_compress_dst_coalesce_alloc_bytes_delta,dc_compress_dst_coalesce_copy_bytes_delta,dc_compress_dst_coalesce_alloc_ns_delta,dc_compress_dst_coalesce_copy_ns_delta,dc_compress_dst_coalesce_free_ns_delta,dc_compress_scratch_alloc_ns_delta,dc_compress_scratch_free_ns_delta,dc_compress_setup_ns_delta,dc_compress_submit_ns_delta,dc_compress_wait_ns_delta,dc_compress_cleanup_ns_delta,dc_decompress_setup_ns_delta,dc_decompress_submit_ns_delta,dc_decompress_wait_ns_delta,dc_decompress_cleanup_ns_delta,dc_compress_inflight,dc_compress_inflight_max,dc_decompress_inflight,dc_decompress_inflight_max,dc_compress_async_submits_delta,dc_compress_async_submit_fails_delta,dc_compress_async_completions_delta,dc_compress_async_resumes_delta,dc_compress_async_fallbacks_delta,dc_compress_async_cancels_delta,dc_compress_async_submit_retries_delta,dc_compress_async_retry_success_delta,dc_compress_async_fail_retry_delta,dc_compress_async_fail_resource_delta,dc_compress_async_fail_other_delta,dc_compress_async_inflight,dc_compress_async_inflight_max,dc_compress_async_cap_skips_delta,qat_driver_submits_delta,qat_driver_comp_submits_delta,qat_driver_decomp_submits_delta,qat_driver_tx_retries_delta,qat_driver_tx_errors_delta,qat_driver_callbacks_delta,qat_driver_comp_callbacks_delta,qat_driver_decomp_callbacks_delta,qat_driver_create_ns_delta,qat_driver_trans_put_ns_delta,qat_driver_response_wait_ns_delta,qat_driver_callback_process_ns_delta,qat_driver_user_callback_ns_delta,qat_driver_total_ns_delta,qat_driver_avg_response_wait_ns,qat_driver_avg_total_ns,sha_ok,zfs_qat_cpa_dc_level,zfs_qat_effective_cpa_dc_level,zfs_qat_cpa_dc_hufftype,zfs_qat_effective_cpa_dc_hufftype,zfs_qat_dc_max_buf_size,zfs_qat_dc_effective_max_buf_size,zfs_qat_dc_max_instances,zfs_qat_dc_coalesce_src,zfs_qat_dc_effective_coalesce_src,zfs_qat_dc_coalesce_dst,zfs_qat_dc_effective_coalesce_dst,zfs_qat_dc_async,zfs_qat_dc_effective_async,zfs_qat_dc_async_submit_retries,zfs_qat_dc_effective_async_submit_retries,zfs_qat_dc_async_retry_us,zfs_qat_dc_effective_async_retry_us,zfs_qat_dc_async_max_inflight,zfs_qat_dc_effective_async_max_inflight,zfs_qat_dc_async_cap_policy,zfs_qat_dc_profile,zfs_qat_dc_profile_recordsize,zfs_qat_dc_ratio_profile,zfs_qat_decompress_disable,zfs_qat_effective_decompress_disable,qat_kernel_cy_instances,qat_kernel_dc_instances,zfs_srcversion,qat_pci_dh895xcc_count,qat_conf_file_count,qat_kernel_cy_instances_total,qat_kernel_dc_instances_total,zfs_qat_dc_instances,cpu_count,cpu_active_pct,cpu_active_s_per_gib,cpu_system_s_per_gib,qat_byte_share_pct,qat_completion_share_pct,qat_fallback_share_pct,qat_cap_skip_share_pct,qat_service_ns_per_mib,qat_wait_ns_per_mib,zfs_qat_dc_poll,zfs_qat_dc_effective_poll,zfs_qat_dc_poll_interval_us,zfs_qat_dc_effective_poll_interval_us,zfs_qat_dc_poll_quota,zfs_qat_dc_effective_poll_quota,dc_poll_calls_delta,dc_poll_success_delta,dc_poll_retries_delta,dc_poll_fails_delta,dc_poll_ns_delta,zfs_qat_dc_watchdog,zfs_qat_dc_effective_watchdog,zfs_qat_dc_watchdog_timeout_ms,zfs_qat_dc_effective_watchdog_timeout_ms,zfs_qat_dc_watchdog_interval_ms,zfs_qat_dc_effective_watchdog_interval_ms,dc_watchdog_checks_delta,dc_watchdog_stalls_delta,dc_watchdog_runtime_disables_delta,dc_watchdog_last_progress_ns,dc_watchdog_last_stall_ns,dc_watchdog_health,zfs_qat_dc_quarantine_dst,zfs_qat_dc_effective_quarantine_dst,dc_compress_quarantine_dst_requests_delta,dc_compress_quarantine_dst_success_delta,dc_compress_quarantine_dst_fails_delta,dc_compress_quarantine_dst_copy_bytes_delta
raw,qat,sw,128K,1,4,Image.tif_,765384432,1052.039,,,,,,693.82,0.06,10.10,2.99,86.85,16.90x,51.9M,730M,2645,346685440,12711877,0,0,0,0,2645,0,2645,0,672980,390166595,303349760,86822125,216527635,0,0,84640,74060,23805,97865,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438750,0,27709760,25388100,7149035380,846260,0,0,0,0,0,768,0,0,5840,0,2645,2645,3195,0,0,0,0,0,0,0,768,3195,2645,2645,0,0,0,2645,2645,0,12295109,2435980,7147928937,2226104,13777477,7179569278,2702430,2714392,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.16,9.596785,9.540111,45.30,45.29,54.71,54.71,21785949,21622791,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,200315491314,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,2,4,Image.tif_,765384432,1144.829,,,,,,637.59,0.05,9.26,4.02,86.66,16.91x,51.9M,730M,2821,369754112,14187372,0,0,0,0,2821,0,2821,0,718850,416128531,323534848,92599325,230935523,0,0,90272,78988,25389,104377,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448410,0,29630830,28643500,7798495420,1089090,0,0,0,0,0,768,0,0,5840,0,2821,2821,3019,0,0,0,0,0,0,0,768,3019,2821,2821,0,0,0,2821,2821,0,13159275,2682414,7797572731,2572319,15641564,7832778625,2764116,2776596,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.31,9.569528,9.518134,48.31,48.30,51.70,51.70,22283896,22115549,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,202346137894,0,1,profile,0,0,0,0,0
raw,qat,sw,128K,3,4,Image.tif_,765384432,1226.511,,,,,,595.13,0.11,9.16,3.51,87.22,16.91x,51.9M,730M,2692,352845824,14158470,0,0,0,0,2692,0,2692,0,691580,397099612,308740096,88364900,220375196,0,0,86144,75376,24228,99604,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416790,0,29003000,27849040,7697582010,989390,0,0,0,0,0,768,0,0,5840,0,2692,2692,3148,0,0,0,0,0,0,0,768,3148,2692,2692,0,0,0,2692,2692,0,12655976,2586922,7696699466,2545439,15684463,7731293774,2859100,2871951,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.27,10.208252,10.087119,46.10,46.10,53.90,53.90,23047321,22875429,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,204532016394,0,1,profile,0,0,0,0,0
summary,qat,sw,128K,,4,Image.tif_,765384432,,1141.126,1144.829,1226.511,1226.511,1226.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,512K,1,4,Image.tif_,765384432,844.617,,,,,,864.21,0.06,10.08,2.72,87.14,24.58x,32.2M,730M,680,356515840,14380003,0,0,0,0,680,0,680,0,211070,401117720,311951360,89167720,222783640,0,0,87040,76160,22440,98600,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133210,0,18722300,15333460,6845206270,1482660,0,0,0,0,0,768,0,0,1460,0,680,680,780,0,0,0,0,0,0,0,768,780,680,680,0,0,0,680,680,0,9598389,633950,6844992779,548348,3226795,6859206404,10066165,10087068,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,10.14,7.689498,7.643998,46.58,46.58,53.42,53.42,20237484,20132960,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,4,0,0,206795217944,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,2,4,Image.tif_,765384432,1051.628,,,,,,694.09,0.06,8.08,3.15,88.70,24.56x,32.2M,730M,674,353370112,13457865,0,0,0,0,674,0,674,0,192430,397578446,309198848,88380946,220817902,0,0,86272,75488,22242,97730,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132700,1470,18197740,15002010,6806538970,1470840,0,0,0,0,0,768,0,0,1460,0,674,674,786,0,0,0,0,0,0,0,768,786,674,674,0,0,0,674,674,0,9266613,635189,6806343715,524854,3158627,6820138984,10098432,10118900,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.14,7.685759,7.629107,46.17,46.16,53.84,53.84,20300325,20197445,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,208676752514,0,1,profile,0,0,0,0,0
raw,qat,sw,512K,3,4,Image.tif_,765384432,882.418,,,,,,827.19,0.07,9.69,2.57,87.67,24.55x,32.2M,730M,676,354418688,13951436,0,0,0,0,676,0,676,0,191400,398758204,310116352,88643204,221473148,0,0,86528,75712,22308,98020,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132580,0,18145710,15075740,6812691890,1441530,0,0,0,0,0,768,0,0,1460,0,676,676,784,0,0,0,0,0,0,0,768,784,676,676,0,0,0,676,676,0,9279756,624164,6812508606,530767,3292791,6826446257,10077675,10098293,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.76,7.732580,7.677120,46.31,46.30,53.70,53.70,20258446,20155893,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,210738901644,0,1,profile,0,0,0,0,0
summary,qat,sw,512K,,4,Image.tif_,765384432,,926.221,882.418,1051.628,1051.628,1051.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,,,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,,,,,,,,,,,0,0,profile,0,profile,0,,,,,,profile,1,profile,5000,profile,250,,,,,,,profile,0,,,,
raw,qat,sw,1M,1,4,Image.tif_,765384432,930.356,,,,,,784.57,0.07,8.19,1.84,89.91,25.25x,30.8M,732M,450,471859200,17841659,0,0,0,0,450,0,450,0,167030,530866350,412876800,117990450,294886350,0,0,115200,100800,29250,130050,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100400,0,22058050,18937320,8886140110,1502850,0,0,0,0,0,768,0,0,732,0,450,450,282,0,0,0,0,0,0,0,768,282,450,450,0,0,0,450,450,0,12241678,474911,8886138395,421634,1870946,8901329366,19746974,19780731,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,8.26,6.899688,6.841216,61.65,61.48,38.52,38.52,19841419,19746978,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,6,0,0,212739163624,0,1,profile,0,0,0,0,0
raw,qat,sw,1M,2,4,Image.tif_,765384432,875.281,,,,,,833.94,0.14,9.27,2.15,88.43,25.27x,30.8M,732M,388,406847488,14830869,0,0,0,0,388,0,388,0,138330,457724764,355991552,101733988,254257564,0,0,99328,86912,25220,112132,256,224,65,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84210,0,18530810,15636570,7931026300,1215750,0,0,0,0,0,768,0,0,732,0,388,388,344,0,0,0,0,0,0,0,768,344,388,388,0,0,0,388,388,0,10115487,390567,7931025650,342774,1629643,7943654195,20440787,20473335,yes,profile,1,profile,dynamic,profile,1048576,48,profile,0,profile,0,profile,1,profile,8,profile,100,96,96,fixed,throughput,1048576,balanced,1,1,0,6,FC2F209AA09A507B8C7F723,2,2,0,12,12,64,9.41,7.394986,7.284965,53.16,53.01,46.99,46.99,20531983,20440789,0,0,profile,0,profile,0,0,0,0,0,0,profile,1,profile,5000,profile,250,5,0,0,214586761894,0,1,profile,0,0,0,0,0
